('AC04652-2022-11-02-25','A2-7','LhDI', 'LB')
('AC22517-2022-11-02-6546','A364-12','UzNApLGPXCkfga', 'SU')
('AC22517-2022-11-02-6547','A364-13','XCyHgG', 'LB')
('AC22517-2022-11-02-6548','A364-14','Jeg', 'LB')
('AC04652-2022-11-02-6421','A357-13','lehSLz', 'LB')
('SL22517-2022-11-01-6415','S268-7','pqgImsdadjrV', 'SL')
('SL04652-2022-11-02-6481','S271-1','KHptK', 'LB')
('SL04652-2022-11-02-6482','S271-2','SyUgodPgxdSj', 'MB')
('AC22517-2022-11-02-6552','A364-18','OqwSIDon', 'SU')
('SL22517-2022-11-01-6418','S268-10','neMf', 'MB')
('SL04652-2022-11-02-6486','S271-6','coaxBiv', 'UB')
('SL04652-2022-11-02-6487','S271-7','a', 'SL')
('SL22517-2022-11-02-6534','S273-6','JztGugHYdkcMPYTs', 'UB')
('AC04652-2022-11-01-6519','A363-3','Vr', 'UB')
('SL04652-2022-11-01-6496','S271-16','MunRZYTdCo', 'SU')
('SL12058-2022-11-01-6476','S270-20','IrbZwnQSVv', 'LB')
('AC12058-2022-11-01-6542','A364-8','kPFNrAMJMRWX', 'LB')
('SL04652-2022-11-02-6531','S273-3','RTyTmRc', 'UB')
('SL12058-2022-11-01-6479','S270-23','JEYSWtxTNWA', 'SL')
('SL22517-2022-11-01-6453','S269-21','GBO', 'MB')
('AC22517-2022-11-01-6390','A355-18','pQWTjDfB', 'SU')
('AC12058-2022-11-01-6549','A364-15','KnpgrU', 'UB')
('SL04652-2022-11-02-6533','S273-5','ZhYEpEe', 'MB')
('AC04652-2022-11-02-6467','A360-5','VeSxxgRiVpIbWtd', 'SL')
('AC12058-2022-11-01-6550','A364-16','TwCUkamysGxFwAWe', 'UB')
('AC12058-2022-11-01-6551','A364-17','EiAcYpvTA', 'SL')
('SL22517-2022-11-01-6455','S269-23','BapBOZzlwl', 'SL')
('AC22517-2022-11-01-6394','A356-4','QUQKIY', 'UB')
('AC04652-2022-11-01-6559','A365-7','fK', 'LB')
('SL04652-2022-11-01-6502','S271-22','AMXdgOeRPyHrf', 'UB')
('AC04652-2022-11-01-6561','A365-9','wuCMJF', 'UB')
('SL04652-2022-11-01-6504','S271-24','SDHeCjHULMQlLgL', 'SU')
('AC22517-2022-11-01-6399','A356-9','salGm', 'UB')
('SL12058-2022-11-01-6491','S271-11','YIXXW', 'UB')
('AC22517-2022-11-01-6406','A356-16','pWpyJuiTO', 'UB')
('SL04652-2022-11-02-6546','S273-18','MeWvgIKUEXtQZa', 'MB')
('AC22517-2022-11-02-6613','A368-7','kNmTKPT', 'LB')
('AC22517-2022-11-01-6408','A356-18','PeJtgTm', 'SU')
('SL22517-2022-11-01-6466','S270-10','wUeVsc', 'MB')
('AC12058-2022-11-01-6560','A365-8','CmJDtR', 'LB')
('AC22517-2022-11-01-6412','A357-4','ZuvUFUsm', 'UB')
('SL22517-2022-11-02-6588','S275-12','apEjZngKRm', 'LB')
('SL04652-2022-11-02-6547','S273-19','QgtPWH', 'UB')
('AC22517-2022-11-01-6417','A357-9','HDVVug', 'UB')
('SL22517-2022-11-02-6590','S275-14','BkTErgNHF', 'UB')
('AC04652-2022-11-02-6480','A360-18','HooHzNxYiTDwJH', 'SU')
('SL04652-2022-11-01-6522','S272-18','skarTmzPoHkPiUW', 'MB')
('AC04652-2022-11-01-6574','A366-4','As', 'UB')
('SL04652-2022-11-02-6565','S274-13','WXbhZjxQfgjMLS', 'MB')
('SL04652-2022-11-01-6532','S273-4','NggfjjLpaqaDiFF', 'LB')
('SL04652-2022-11-02-6570','S274-18','p', 'MB')
('AC22517-2022-11-01-6437','A358-11','lYUdPXLOssfn', 'SL')
('SL04652-2022-11-01-6535','S273-7','Ec', 'SL')
('SL22517-2022-11-01-6490','S271-10','CPJyPjhfTFjFZzK', 'MB')
('AC04652-2022-11-01-6586','A366-16','gMWwExNdsEvN', 'UB')
('AC04652-2022-11-01-6587','A366-17','LMqgSGaknuVvjr', 'SL')
('AC04652-2022-11-02-6503','A362-5','sKNVooiRRiK', 'SL')
('AC04652-2022-11-02-6504','A362-6','CESTRJhMpgep', 'SU')
('SL04652-2022-11-02-6572','S274-20','dtNiHVJGWObRym', 'LB')
('AC04652-2022-11-01-6593','A367-5','VteePM', 'SL')
('AC12058-2022-11-01-6580','A366-10','DXY', 'UB')
('AC04652-2022-11-02-6508','A362-10','fFcpe', 'UB')
('AC22517-2022-11-01-6447','A359-3','Jwolug', 'UB')
('SL22517-2022-11-01-6493','S271-13','gH', 'MB')
('SL04652-2022-11-01-6541','S273-13','JTHxRRbfnUiW', 'MB')
('SL04652-2022-11-02-6582','S275-6','V', 'UB')
('SL04652-2022-11-02-6583','S275-7','atsMbArVDxfn', 'SL')
('AC04652-2022-11-02-6513','A362-15','rDczidj', 'UB')
('SL22517-2022-11-02-6616','S276-16','dXSGGGYpPRGBif', 'SU')
('SL22517-2022-11-02-6617','S276-17','Ku', 'LB')
('SL22517-2022-11-01-6501','S271-21','nyTwg', 'MB')
('AC04652-2022-11-01-6614','A368-8','zXoIbUKeqLkmk', 'LB')
('SL04652-2022-11-01-6549','S273-21','JdQmUFKyTRDistj', 'MB')
('AC04652-2022-11-02-6526','A363-10','ktANCk', 'UB')
('AC22517-2022-11-01-6464','A360-2','YcHavP', 'LB')
('AC22517-2022-11-02-6659','A370-17','zZEiDkfcwKjLqv', 'SL')
('AC04652-2022-11-01-6628','A369-4','fgSbwwYyGiMQCKsZ', 'UB')
('AC22517-2022-11-01-6479','A360-17','LOgK', 'SL')
('SL22517-2022-11-02-6633','S277-9','GEsIViPfGUnNIMvT', 'LB')
('AC12058-2022-11-01-6605','A367-17','BBo', 'SL')
('SL12058-2022-11-01-6546','S273-18','yMTDADGuIMtk', 'MB')
('AC04652-2022-11-02-6543','A364-9','mN', 'UB')
('SL04652-2022-11-02-6610','S276-10','pftZe', 'MB')
('SL22517-2022-11-01-6528','S272-24','RhBO', 'SU')
('SL04652-2022-11-01-6566','S274-14','obmE', 'UB')
('SL04652-2022-11-02-6614','S276-14','BgPZIujY', 'UB')
('AC04652-2022-11-02-6549','A364-15','NCoDCQbFYesKdwm', 'UB')
('SL22517-2022-11-02-6642','S277-18','gk', 'MB')
('SL22517-2022-11-01-6536','S273-8','BUxFzVVfhNzQRDKC', 'SU')
('AC04652-2022-11-01-6640','A369-16','kagrmerFZRI', 'UB')
('AC04652-2022-11-02-6555','A365-3','XGtjrXqdUQHIDsHV', 'UB')
('SL04652-2022-11-02-6622','S276-22','DIpvUCYKQEgpa', 'UB')
('AC22517-2022-11-01-6491','A361-11','iqSEZAzniBVqp', 'SL')
('SL04652-2022-11-01-6574','S274-22','zvA', 'UB')
('AC04652-2022-11-02-6560','A365-8','WKEYrkGGDdvHf', 'LB')
('AC22517-2022-11-02-6680','A372-2','oANtYzmfhYtmVcmt', 'LB')
('AC22517-2022-11-02-6681','A372-3','fPbI', 'UB')
('SL12058-2022-11-01-6565','S274-13','w', 'MB')
('AC22517-2022-11-01-6494','A361-14','TaT', 'LB')
('SL22517-2022-11-02-6649','S278-1','AanKb', 'LB')
('SL22517-2022-11-02-6650','S278-2','SWJLNNpXcUHMlbS', 'MB')
('SL12058-2022-11-01-6568','S274-16','h', 'SU')
('SL12058-2022-11-01-6569','S274-17','kmSGOUHnz', 'LB')
('AC04652-2022-11-02-6571','A366-1','yzKynBvSJBkwpr', 'LB')
('SL22517-2022-11-01-6558','S274-6','IwUrhfGAHidogB', 'UB')
('AC04652-2022-11-01-6656','A370-14','uuuNALRkjrkjdNJW', 'LB')
('SL04652-2022-11-01-6580','S275-4','YUDNSJGzJN', 'LB')
('SL04652-2022-11-02-6638','S277-14','dAbWeHvTLfTBjSWo', 'UB')
('AC12058-2022-11-01-6630','A369-6','NgaheDWCDhds', 'SU')
('SL04652-2022-11-02-6640','S277-16','FPrIrmqfbUuzy', 'SU')
('SL04652-2022-11-01-6582','S275-6','qLdMhTpSM', 'UB')
('SL12058-2022-11-01-6582','S275-6','VMYHPtGoRVfO', 'UB')
('AC22517-2022-11-02-6700','A373-4','W', 'UB')
('SL04652-2022-11-02-6652','S278-4','XLb', 'LB')
('AC12058-2022-11-01-6641','A369-17','ldThcLtpLXVxD', 'SL')
('SL22517-2022-11-02-6680','S279-8','UhmZEYSI', 'SU')
('SL22517-2022-11-02-6681','S279-9','WWijMlvwpBfyPI', 'LB')
('AC04652-2022-11-01-6668','A371-8','DI', 'LB')
('AC12058-2022-11-01-6646','A370-4','sxPWrtF', 'UB')
('SL04652-2022-11-02-6658','S278-10','vbX', 'MB')
('SL22517-2022-11-02-6687','S279-15','NgIB', 'SL')
('AC04652-2022-11-01-6669','A371-9','viS', 'UB')
('AC12058-2022-11-01-6650','A370-8','ujlM', 'LB')
('SL04652-2022-11-02-6660','S278-12','SnCuv', 'LB')
('AC22517-2022-11-01-6524','A363-8','u', 'LB')
('SL22517-2022-11-02-6691','S279-19','U', 'UB')
('SL12058-2022-11-01-6601','S276-1','RpivFbrsa', 'LB')
('AC04652-2022-11-01-6672','A371-12','vwyMuwcUJwTvTeN', 'SU')
('AC04652-2022-11-02-6609','A368-3','axkyTDCLpswxp', 'UB')
('AC22517-2022-11-01-6529','A363-13','Qsycc', 'LB')
('AC12058-2022-11-01-6659','A370-17','TDttxbLFtwiORiB', 'SL')
('AC22517-2022-11-02-6720','A374-6','smQSjnUGSvjoElaG', 'SU')
('AC04652-2022-11-01-6679','A372-1','UTFGMPyJCLK', 'LB')
('AC12058-2022-11-01-6660','A370-18','UWyEGNU', 'SU')
('SL22517-2022-11-02-6697','S280-1','RaZmn', 'LB')
('AC22517-2022-11-01-6533','A363-17','UlqDSLSDglzli', 'SL')
('SL22517-2022-11-01-6590','S275-14','PoMCoCd', 'UB')
('SL22517-2022-11-01-6591','S275-15','skixcKtlxswdRVN', 'SL')
('AC12058-2022-11-01-6666','A371-6','gOVuEqpUhhejCnMl', 'SU')
('SL22517-2022-11-02-6711','S280-15','GbjwUwnBcWrj', 'SL')
('AC12058-2022-11-01-6674','A371-14','otLHiyjR', 'LB')
('AC22517-2022-11-02-6733','A375-1','NLZfEfP', 'LB')
('SL04652-2022-11-01-6625','S277-1','NXKH', 'LB')
('AC22517-2022-11-02-6735','A375-3','HWQIJAKJfVUu', 'UB')
('SL12058-2022-11-01-6617','S276-17','eaSONo', 'LB')
('SL04652-2022-11-02-6694','S279-22','tG', 'UB')
('SL04652-2022-11-01-6628','S277-4','tLXGHcGUXyHycWcK', 'LB')
('AC12058-2022-11-01-6684','A372-6','UwsgXVoStVdvjg', 'SU')
('AC22517-2022-11-02-6742','A375-10','Jmv', 'UB')
('SL04652-2022-11-02-6699','S280-3','xTPdJdteIZQsO', 'UB')
('AC22517-2022-11-02-6752','A376-2','qyQQJN', 'LB')
('AC04652-2022-11-02-6638','A369-14','ShMFcGzQ', 'LB')
('AC22517-2022-11-02-6754','A376-4','JdncPcDqNv', 'UB')
('AC04652-2022-11-02-6641','A369-17','eOhnffTJeSMWk', 'SL')
('AC04652-2022-11-01-6711','A373-15','ZCG', 'UB')
('SL04652-2022-11-01-6644','S277-20','YJ', 'LB')
('AC22517-2022-11-01-6564','A365-12','I', 'SU')
('SL04652-2022-11-02-6711','S280-15','P', 'SL')
('SL12058-2022-11-01-6632','S277-8','fnrpOGuEwLvHbhyx', 'SU')
('AC04652-2022-11-02-6650','A370-8','gmgpyFxVDH', 'LB')
('SL22517-2022-11-01-6617','S276-17','JHwqRiA', 'LB')
('SL04652-2022-11-02-6717','S280-21','PygmjD', 'MB')
('SL22517-2022-11-02-6734','S281-14','GQ', 'UB')
('AC22517-2022-11-01-6574','A366-4','ZzcF', 'UB')
('AC12058-2022-11-01-6708','A373-12','pjUAAOgMzPrT', 'SU')
('AC22517-2022-11-01-6578','A366-8','hdvQnylNf', 'LB')
('AC22517-2022-11-01-6581','A366-11','vHBfAifxGf', 'SL')
('SL04652-2022-11-02-6727','S281-7','NWDbaaCZATez', 'SL')
('AC22517-2022-11-01-6583','A366-13','Tpbaz', 'LB')
('SL04652-2022-11-02-6728','S281-8','ZrTQagtxZwwBg', 'SU')
('AC04652-2022-11-01-6732','A374-18','kCNqYmLnRNWc', 'SU')
('SL04652-2022-11-01-6654','S278-6','LktCacxzKKlnSP', 'UB')
('SL22517-2022-11-01-6629','S277-5','PRbZErfep', 'MB')
('SL22517-2022-11-01-6630','S277-6','P', 'UB')
('AC04652-2022-11-02-6664','A371-4','OCdcMAOzbWIKYrh', 'UB')
('AC04652-2022-11-01-6737','A375-5','tgg', 'SL')
('AC04652-2022-11-02-6669','A371-9','DyufGg', 'UB')
('SL22517-2022-11-01-6634','S277-10','Vqqad', 'MB')
('SL12058-2022-11-01-6665','S278-17','wGDqUcK', 'LB')
('SL22517-2022-11-01-6636','S277-12','xSAkvqdfnZNUKuY', 'LB')
('SL12058-2022-11-01-6668','S278-20','WGq', 'LB')
('SL22517-2022-11-01-6640','S277-16','K', 'SU')
('SL22517-2022-11-01-6641','S277-17','dQOByCvbQFqMjI', 'LB')
('SL12058-2022-11-01-6672','S278-24','LJhCHoGBTXh', 'SU')
('SL04652-2022-11-02-6750','S282-6','wIxiJPdCeg', 'UB')
('SL04652-2022-11-02-6756','S282-12','YVDFb', 'LB')
('AC12058-2022-11-01-6747','A375-15','fQPXBnJhfub', 'UB')
('SL22517-2022-11-01-6651','S278-3','LdlYZyKJL', 'UB')
('AC04652-2022-11-02-6682','A372-4','OpXjtlRixDzmDZ', 'UB')
('AC22517-2022-11-02-6796','A378-10','OyG', 'UB')
('AC04652-2022-11-01-6756','A376-6','U', 'SU')
('SL12058-2022-11-01-6683','S279-11','NtEpPe', 'UB')
('AC22517-2022-11-02-6799','A378-13','zROFiCqqQvssA', 'LB')
('AC12058-2022-11-01-6765','A376-15','aOLyYzzpZiok', 'UB')
('SL04652-2022-11-01-6689','S279-17','PnmmYivAvD', 'LB')
('AC04652-2022-11-01-6772','A377-4','vdmUbK', 'UB')
('AC04652-2022-11-01-6773','A377-5','lyHRfafjWRRd', 'SL')
('AC22517-2022-11-01-6622','A368-16','ArgTFipENpRCqyv', 'UB')
('AC04652-2022-11-01-6774','A377-6','FGpxkGwLWgJi', 'SU')
('SL22517-2022-11-02-6766','S282-22','r', 'UB')
('SL04652-2022-11-01-6694','S279-22','ErknD', 'UB')
('SL12058-2022-11-01-6701','S280-5','Vy', 'MB')
('AC04652-2022-11-01-6778','A377-10','Vlsws', 'UB')
('AC12058-2022-11-01-6775','A377-7','ze', 'LB')
('AC12058-2022-11-01-6776','A377-8','Pc', 'LB')
('AC04652-2022-11-01-6783','A377-15','Or', 'UB')
('AC22517-2022-11-02-6817','A379-13','qYokHSTSGbo', 'LB')
('AC04652-2022-11-01-6785','A377-17','S', 'SL')
('SL04652-2022-11-02-6793','S284-1','ShlMsD', 'LB')
('SL22517-2022-11-02-6779','S283-11','RIA', 'UB')
('SL22517-2022-11-02-6780','S283-12','fguFFMDuQUf', 'LB')
('SL22517-2022-11-01-6692','S279-20','KAIzcLCFcPlfs', 'LB')
('AC12058-2022-11-01-6787','A378-1','p', 'LB')
('SL04652-2022-11-01-6707','S280-11','RnpTGSiVbRcaomuW', 'UB')
('AC22517-2022-11-02-6826','A380-4','jFloSRFA', 'UB')
('AC22517-2022-11-02-6869','A382-11','rDqofG', 'SL')
('AC04652-2022-11-02-6751','A376-1','sXpTISsZwjSpXzM', 'LB')
('AC12058-2022-11-01-6828','A380-6','AKpzAn', 'SU')
('AC04652-2022-11-02-6754','A376-4','fObPGsTSwAl', 'UB')
('AC04652-2022-11-01-6845','A381-5','NsFdJkCIKl', 'SL')
('SL04652-2022-11-02-6854','S286-14','tcpOxifyYsRAxFrJ', 'UB')
('SL04652-2022-11-01-6745','S282-1','dDCQc', 'LB')
('AC22517-2022-11-02-6878','A383-2','IlULvo', 'LB')
('SL04652-2022-11-01-6749','S282-5','sDyBVKeq', 'MB')
('AC04652-2022-11-02-6759','A376-9','VMhAuXvqnScnJNAl', 'UB')
('SL04652-2022-11-01-6751','S282-7','DhmBrFBS', 'SL')
('AC04652-2022-11-01-6854','A381-14','DvpVZQvyJs', 'LB')
('AC22517-2022-11-01-6687','A372-9','UfwQuDPu', 'UB')
('AC12058-2022-11-01-6842','A381-2','WzLtmjcmrbUiQS', 'LB')
('AC04652-2022-11-02-6769','A377-1','NOSvRiImrLyg', 'LB')
('SL12058-2022-11-01-6778','S283-10','ML', 'MB')
('SL04652-2022-11-01-6761','S282-17','XdUDN', 'LB')
('AC04652-2022-11-02-6772','A377-4','pIDorP', 'UB')
('AC22517-2022-11-01-6706','A373-10','yU', 'UB')
('SL22517-2022-11-01-6754','S282-10','SdxdZLAtIjV', 'MB')
('AC22517-2022-11-01-6708','A373-12','NCGo', 'SU')
('AC12058-2022-11-01-6856','A381-16','tMjrBHCRzLQIF', 'UB')
('SL04652-2022-11-02-6903','S288-15','CVwrpswvjyKpfbx', 'SL')
('AC04652-2022-11-01-6896','A384-2','uxnnTCAVhTUaPo', 'LB')
('AC04652-2022-11-01-6897','A384-3','bFErOrMBRwZ', 'UB')
('SL12058-2022-11-01-6809','S284-17','dJoKvcKmuIjJyX', 'LB')
('SL04652-2022-11-01-6804','S284-12','jfuk', 'LB')
('SL22517-2022-11-02-6892','S288-4','y', 'LB')
('AC04652-2022-11-01-6899','A384-5','pCRymQhoNZymBAS', 'SL')
('AC22517-2022-11-02-6936','A386-6','ianNvEQNQso', 'SU')
('AC22517-2022-11-01-6738','A375-6','ROrwGvTwsdWxPqz', 'SU')
('AC04652-2022-11-01-6902','A384-8','BlfWspwtEn', 'LB')
('AC04652-2022-11-02-6804','A378-18','idWIJLOwJlwI', 'SU')
('AC12058-2022-11-01-6884','A383-8','Tf', 'LB')
('AC04652-2022-11-02-6806','A379-2','CU', 'LB')
('AC22517-2022-11-02-6939','A386-9','bPGV', 'UB')
('SL12058-2022-11-01-6816','S284-24','tvkUlDNTgpAlm', 'SU')
