('AC04652-2022-11-01-8','A1-8','cvwtnIncQ', 'LB')
('AC04652-2022-11-01-7820','A435-8','wibGAIosx', 'LB')
('SL22517-2022-11-01-7676','S320-20','imjwFYnW', 'LB')
('AC04652-2022-11-02-7702','A428-16','oA', 'UB')
('AC04652-2022-11-02-7703','A428-17','bYKHDSDSKNqoM', 'SL')
('AC22517-2022-11-02-7895','A439-11','abVJvkvOUKzVKg', 'SL')
('SL12058-2022-11-01-7749','S323-21','sz', 'MB')
('SL04652-2022-11-02-7772','S324-20','TmX', 'LB')
('SL04652-2022-11-01-7699','S321-19','fVMiMLfpalSpzyX', 'UB')
('AC12058-2022-11-01-7803','A434-9','LxNQjDsav', 'UB')
('AC04652-2022-11-02-7713','A429-9','tqutYbvvQsWS', 'UB')
('AC04652-2022-11-01-7828','A435-16','wHFEkwAdOFhlqu', 'UB')
('SL22517-2022-11-01-7686','S321-6','EVCmAlTFk', 'UB')
('AC22517-2022-11-02-7906','A440-4','ezk', 'UB')
('SL12058-2022-11-01-7756','S324-4','jItkksOviSWSLBP', 'LB')
('SL22517-2022-11-01-7689','S321-9','ST', 'LB')
('AC04652-2022-11-01-7835','A436-5','CwNcKEkrVXNl', 'SL')
('SL22517-2022-11-02-7773','S324-21','SZrqHZOOLefxd', 'MB')
('AC22517-2022-11-02-7914','A440-12','QttcC', 'SU')
('AC04652-2022-11-02-7720','A429-16','yGshXZtoV', 'UB')
('AC22517-2022-11-02-7916','A440-14','qeJevbtD', 'LB')
('AC22517-2022-11-01-7738','A430-16','uGDxTUekmVEm', 'UB')
('AC04652-2022-11-02-7721','A429-17','SgyhoRJ', 'SL')
('SL12058-2022-11-01-7765','S324-13','rfzJm', 'MB')
('SL04652-2022-11-01-7717','S322-13','ZgOeceg', 'MB')
('AC22517-2022-11-02-7917','A440-15','XIaoQBlv', 'UB')
('SL04652-2022-11-01-7727','S322-23','iJ', 'SL')
('SL22517-2022-11-01-7703','S321-23','q', 'SL')
('AC04652-2022-11-02-7732','A430-10','mgDZEamZtivO', 'UB')
('AC22517-2022-11-02-7922','A441-2','DBhcUDdklSw', 'LB')
('SL22517-2022-11-01-7705','S322-1','URDBnmCMjalQKweh', 'LB')
('SL22517-2022-11-02-7791','S325-15','M', 'SL')
('AC22517-2022-11-02-7923','A441-3','ans', 'UB')
('SL04652-2022-11-02-7799','S325-23','wCMortUzohxmPNWn', 'SL')
('SL22517-2022-11-01-7711','S322-7','iNurszFIY', 'SL')
('AC12058-2022-11-01-7828','A435-16','JBzwxkwgl', 'UB')
('AC04652-2022-11-02-7735','A430-13','BssrmOvV', 'LB')
('AC12058-2022-11-01-7829','A435-17','OeKKZkgso', 'SL')
('SL22517-2022-11-01-7716','S322-12','KABqn', 'LB')
('SL04652-2022-11-01-7738','S323-10','oH', 'MB')
('AC12058-2022-11-01-7834','A436-4','SaKtQeViruSh', 'UB')
('AC22517-2022-11-01-7753','A431-13','qgJExUfFFRY', 'LB')
('SL04652-2022-11-02-7812','S326-12','Uu', 'LB')
('SL22517-2022-11-01-7725','S322-21','vRMgTcfvociRf', 'MB')
('SL22517-2022-11-01-7726','S322-22','wLl', 'UB')
('SL22517-2022-11-02-7801','S326-1','qwJ', 'LB')
('AC22517-2022-11-02-7936','A441-16','IllxBkUba', 'UB')
('AC04652-2022-11-02-7751','A431-11','QdwCu', 'SL')
('AC22517-2022-11-02-7938','A441-18','HCWHDdJzTtlF', 'SU')
('AC22517-2022-11-01-7763','A432-5','fBzQV', 'SL')
('SL22517-2022-11-01-7734','S323-6','pJiFotReITovj', 'UB')
('AC12058-2022-11-01-7842','A436-12','lDqPnVP', 'SU')
('SL22517-2022-11-01-7738','S323-10','LUOMWAwQIX', 'MB')
('AC22517-2022-11-02-7941','A442-3','kRD', 'UB')
('AC22517-2022-11-01-7770','A432-12','AtrnhpJgdXCdo', 'SU')
('AC22517-2022-11-01-7771','A432-13','Ir', 'LB')
('SL04652-2022-11-01-7756','S324-4','ILGuS', 'LB')
('SL04652-2022-11-01-7757','S324-5','gwUNSyX', 'MB')
('SL22517-2022-11-02-7811','S326-11','Rvq', 'UB')
('SL04652-2022-11-02-7822','S326-22','atjXxWuhAfsE', 'UB')
('AC04652-2022-11-01-7880','A438-14','hFnOpMrpciDqRZz', 'LB')
('SL04652-2022-11-01-7762','S324-10','fpIbagwMdKCJ', 'MB')
('SL04652-2022-11-02-7825','S327-1','iThSAXhXYduk', 'LB')
('SL04652-2022-11-01-7765','S324-13','ntBhRwapycJEmT', 'MB')
('SL04652-2022-11-02-7828','S327-4','ItRETEYFlbext', 'LB')
('SL04652-2022-11-01-7770','S324-18','qTcLARJlutK', 'MB')
('SL12058-2022-11-01-7808','S326-8','GlwhroQJzmMoK', 'SU')
('SL12058-2022-11-01-7810','S326-10','z', 'MB')
('SL22517-2022-11-02-7821','S326-21','zDeFmPhLqDeZ', 'MB')
('AC22517-2022-11-02-7960','A443-4','WlJz', 'UB')
('AC12058-2022-11-01-7856','A437-8','mjEnTbqzdgWmw', 'LB')
('AC04652-2022-11-01-7893','A439-9','apbWlLtHIc', 'UB')
('SL04652-2022-11-01-7774','S324-22','JRAbXtaWKje', 'UB')
('SL04652-2022-11-02-7835','S327-11','uYa', 'UB')
('AC22517-2022-11-02-7968','A443-12','CH', 'SU')
('SL22517-2022-11-02-7829','S327-5','EmFZX', 'MB')
('SL22517-2022-11-01-7760','S324-8','TE', 'SU')
('AC04652-2022-11-02-7779','A433-3','SLoURsKIFTmUJrU', 'UB')
('AC22517-2022-11-02-7975','A444-1','OkjX', 'LB')
('SL12058-2022-11-01-7822','S326-22','Z', 'UB')
('AC04652-2022-11-01-7903','A440-1','aDMLSrzcfvv', 'LB')
('AC22517-2022-11-02-7980','A444-6','dlGcdD', 'SU')
('AC12058-2022-11-01-7868','A438-2','HRoishDTAMPOM', 'LB')
('SL04652-2022-11-02-7849','S328-1','CSniZnDbDnGwmxLA', 'LB')
('SL22517-2022-11-01-7767','S324-15','cYOguZH', 'SL')
('SL22517-2022-11-01-7768','S324-16','RpWiNQddNDMPE', 'SU')
('SL04652-2022-11-02-7853','S328-5','QJT', 'MB')
('SL04652-2022-11-02-7855','S328-7','lpCGjiEJzhk', 'SL')
('SL12058-2022-11-01-7825','S327-1','AwxUVZLGfGoXg', 'LB')
('AC04652-2022-11-01-7907','A440-5','CNngxX', 'SL')
('SL22517-2022-11-02-7840','S327-16','rYnGmuvGU', 'SU')
('SL12058-2022-11-01-7828','S327-4','ilwRCvaJn', 'LB')
('AC22517-2022-11-02-7989','A444-15','ZPOVBRa', 'UB')
('AC22517-2022-11-02-7990','A444-16','toklGnSeRJFXtu', 'UB')
('SL04652-2022-11-02-7858','S328-10','cSovLWiEduw', 'MB')
('AC12058-2022-11-01-7881','A438-15','XYWdIeFUwCFrb', 'UB')
('SL22517-2022-11-02-7847','S327-23','vmyvvpVWw', 'SL')
('AC04652-2022-11-02-7793','A433-17','yjfoaNRSHRPY', 'SL')
('AC22517-2022-11-01-7810','A434-16','pCxJQkJygSCpt', 'UB')
('SL22517-2022-11-02-7849','S328-1','yV', 'LB')
('AC22517-2022-11-01-7811','A434-17','vSZSmYTYF', 'SL')
('SL04652-2022-11-02-7862','S328-14','XaIm', 'UB')
('SL04652-2022-11-02-7863','S328-15','kZd', 'SL')
('SL22517-2022-11-02-7853','S328-5','rMUsxpPfdo', 'MB')
('SL04652-2022-11-01-7803','S326-3','ZfY', 'UB')
('AC12058-2022-11-01-7891','A439-7','KulQsUyqSVejcS', 'LB')
('SL04652-2022-11-02-7869','S328-21','mwIxaDLdQtoIo', 'MB')
('AC04652-2022-11-02-7798','A434-4','zuWaBZxL', 'UB')
('SL12058-2022-11-01-7839','S327-15','zSMkDIhWfJIH', 'SL')
('AC12058-2022-11-01-7897','A439-13','GGY', 'LB')
('SL22517-2022-11-02-7865','S328-17','FJ', 'LB')
('AC04652-2022-11-02-7806','A434-12','PFa', 'SU')
('SL12058-2022-11-01-7846','S327-22','aUGfIUDWUHWYjp', 'UB')
('AC22517-2022-11-02-8002','A445-10','MxCsk', 'UB')
('SL22517-2022-11-02-7870','S328-22','fhDYSVBOuuNhLik', 'UB')
('SL04652-2022-11-02-7877','S329-5','FfEKGwzCIwsI', 'MB')
('AC04652-2022-11-01-7925','A441-5','TCdYrlFKehivaP', 'SL')
('SL22517-2022-11-01-7791','S325-15','PQszovbZPRt', 'SL')
('SL04652-2022-11-01-7816','S326-16','flfAHXfAZxTG', 'SU')
('AC04652-2022-11-01-7927','A441-7','eFk', 'LB')
('SL22517-2022-11-01-7793','S325-17','QnpAC', 'LB')
('AC12058-2022-11-01-7908','A440-6','PuDPh', 'SU')
('SL12058-2022-11-01-7852','S328-4','vd', 'LB')
('SL22517-2022-11-01-7796','S325-20','NWDznrQNomg', 'LB')
('SL04652-2022-11-02-7888','S329-16','pGDclN', 'SU')
('SL12058-2022-11-01-7858','S328-10','FubCxJCgtu', 'MB')
('SL22517-2022-11-01-7801','S326-1','vDvfrghmCZMkZN', 'LB')
('SL04652-2022-11-02-7890','S329-18','hIAND', 'MB')
('SL22517-2022-11-01-7806','S326-6','bWYLCfzezp', 'UB')
('SL22517-2022-11-02-7881','S329-9','VPsSAldo', 'LB')
('AC22517-2022-11-01-7838','A436-8','aydBXaSDBmHu', 'LB')
('SL12058-2022-11-01-7866','S328-18','tkidUb', 'MB')
('SL04652-2022-11-02-7896','S329-24','AnFY', 'SU')
('AC12058-2022-11-01-7919','A440-17','SbrVMXTAh', 'SL')
('AC04652-2022-11-01-7941','A442-3','Qzg', 'UB')
('AC22517-2022-11-01-7842','A436-12','kQwY', 'SU')
('AC22517-2022-11-02-8026','A446-16','JwWBWfGq', 'UB')
('SL22517-2022-11-01-7813','S326-13','M', 'MB')
('AC04652-2022-11-02-7833','A436-3','HmY', 'UB')
('AC04652-2022-11-01-7943','A442-5','gMeHJDElYcprq', 'SL')
('SL22517-2022-11-02-7894','S329-22','jNYHqzorfaJRcV', 'UB')
('SL04652-2022-11-02-7902','S330-6','FyYZ', 'UB')
('SL12058-2022-11-01-7873','S329-1','tB', 'LB')
('AC04652-2022-11-01-7946','A442-8','CYuQEN', 'LB')
('AC22517-2022-11-01-7847','A436-17','jlotHf', 'SL')
('SL12058-2022-11-01-7876','S329-4','jscxMuzmLMzcv', 'LB')
('SL04652-2022-11-01-7845','S327-21','FzYsEa', 'MB')
('SL12058-2022-11-01-7877','S329-5','SD', 'MB')
('AC04652-2022-11-02-7840','A436-10','mtK', 'UB')
('AC04652-2022-11-01-7949','A442-11','YnTOnGMxaak', 'SL')
('SL22517-2022-11-01-7821','S326-21','NJpjhJTVWUNFNLTj', 'MB')
('SL12058-2022-11-01-7886','S329-14','ZmJUJkWuS', 'UB')
('AC22517-2022-11-02-8042','A447-14','yJcPrwCdoqXgzFAy', 'LB')
('AC04652-2022-11-02-7847','A436-17','BtrPlsaHDAbnSK', 'SL')
('AC22517-2022-11-02-8044','A447-16','OdbScOYFHWPjrToL', 'UB')
('AC04652-2022-11-02-7848','A436-18','SC', 'SU')
('AC04652-2022-11-02-7850','A437-2','odxLRyVy', 'LB')
('AC22517-2022-11-02-8047','A448-1','xziTVeslF', 'LB')
('SL04652-2022-11-02-7917','S330-21','ZlaU', 'MB')
('SL22517-2022-11-02-7909','S330-13','Lpku', 'MB')
('SL22517-2022-11-01-7832','S327-8','VZwZj', 'SU')
('AC22517-2022-11-01-7866','A437-18','A', 'SU')
('SL22517-2022-11-02-7912','S330-16','Li', 'SU')
('AC22517-2022-11-01-7868','A438-2','FCVfflTGmcu', 'LB')
('AC22517-2022-11-02-8055','A448-9','wFByQx', 'UB')
('SL04652-2022-11-01-7868','S328-20','sOeUqRfeZGGpik', 'LB')
('SL04652-2022-11-01-7869','S328-21','qnuaFaGkbhB', 'MB')
('SL04652-2022-11-01-7874','S329-2','RugiIUQ', 'MB')
('SL04652-2022-11-01-7875','S329-3','xOwdUIMTjgoE', 'UB')
('AC22517-2022-11-02-8059','A448-13','l', 'LB')
('SL22517-2022-11-01-7843','S327-19','tqHmcVmIArYvcYo', 'UB')
('AC04652-2022-11-02-7864','A437-16','mZTUITyeeYYgYSnm', 'UB')
('SL22517-2022-11-02-7926','S331-6','bhkejaiMSVjbtWe', 'UB')
('SL22517-2022-11-01-7847','S327-23','jNNeohjWfo', 'SL')
('AC22517-2022-11-02-8067','A449-3','WhiWKOPfxiJY', 'UB')
('AC22517-2022-11-02-8068','A449-4','Js', 'UB')
('AC22517-2022-11-02-8070','A449-6','eaXy', 'SU')
('AC12058-2022-11-01-7952','A442-14','gilgyeX', 'LB')
('AC12058-2022-11-01-7953','A442-15','pNhxbBvTmy', 'UB')
('SL04652-2022-11-01-7885','S329-13','APHJKpl', 'MB')
('SL04652-2022-11-02-7935','S331-15','AWzOFbfUh', 'SL')
('SL22517-2022-11-01-7852','S328-4','mkknNAnzZZUs', 'LB')
('AC22517-2022-11-02-8081','A449-17','ESBgnnxArlv', 'SL')
('SL22517-2022-11-01-7855','S328-7','DGoDAqsYFkmt', 'SL')
('AC04652-2022-11-01-7990','A444-16','LreLEqcvzRHG', 'UB')
('SL22517-2022-11-01-7860','S328-12','VXVbXtCnFiPRAAT', 'LB')
('SL22517-2022-11-02-7949','S332-5','awqfiLDwKvat', 'MB')
('AC22517-2022-11-01-7891','A439-7','CwfjlNJrT', 'LB')
('SL04652-2022-11-02-7947','S332-3','PhzIvsaYp', 'UB')
('SL22517-2022-11-02-7973','S333-5','uQNqvvudNh', 'MB')
('SL04652-2022-11-02-7964','S332-20','lLcT', 'LB')
('AC04652-2022-11-02-7903','A440-1','IwiwGpMdUNJDVoNW', 'LB')
('AC04652-2022-11-02-7905','A440-3','KbprfINE', 'UB')
('SL12058-2022-11-01-7943','S331-23','HSKgGwPfEQu', 'SL')
('SL12058-2022-11-01-7945','S332-1','sy', 'LB')
('SL04652-2022-11-01-7923','S331-3','axX', 'UB')
('AC12058-2022-11-01-7995','A445-3','wp', 'UB')
('AC04652-2022-11-01-8025','A446-15','cvnJi', 'UB')
('AC22517-2022-11-01-7921','A441-1','wKXHBCZhHNgdGOTY', 'LB')
('AC04652-2022-11-02-7912','A440-10','GEvYplruZMwRD', 'UB')
('SL12058-2022-11-01-7954','S332-10','NXAbCamHgVNbw', 'MB')
('AC22517-2022-11-01-7923','A441-3','LgzoCXLbKS', 'UB')
('SL22517-2022-11-02-7985','S333-17','TTHAqDJHrrFtD', 'LB')
('AC04652-2022-11-02-7913','A440-11','cXr', 'SL')
('SL04652-2022-11-02-7978','S333-10','O', 'MB')
('SL22517-2022-11-01-7895','S329-23','DHopxGwWP', 'SL')
('AC04652-2022-11-01-8033','A447-5','XUoslszXuaN', 'SL')
('AC22517-2022-11-02-8124','A452-6','GMdermkFLonpoqhY', 'SU')
('SL22517-2022-11-02-7989','S333-21','kjeuriNCFRR', 'MB')
('AC22517-2022-11-02-8126','A452-8','qQpHJOxiiEaRp', 'LB')
('AC04652-2022-11-01-8036','A447-8','vd', 'LB')
('SL22517-2022-11-01-7901','S330-5','hkJbOVqL', 'MB')
('AC04652-2022-11-02-7924','A441-4','NUStCMLoHAzLCH', 'UB')
('AC22517-2022-11-01-7934','A441-14','TpGGtwJLEmpDbA', 'LB')
('SL22517-2022-11-01-7904','S330-8','aNBK', 'SU')
('SL04652-2022-11-01-7937','S331-17','ZSwgcc', 'LB')
('AC04652-2022-11-02-7927','A441-7','dBS', 'LB')
('SL04652-2022-11-02-7991','S333-23','dCTUPZgSacUDe', 'SL')
('AC22517-2022-11-01-7936','A441-16','qhspCVCEqb', 'UB')
('SL04652-2022-11-02-7992','S333-24','ofUqUcrnwGxwiRm', 'SU')
('SL12058-2022-11-01-7969','S333-1','LDvkcDEuwhvoc', 'LB')
('SL22517-2022-11-02-8004','S334-12','gWSxCvcgyLdulrRI', 'LB')
('AC04652-2022-11-01-8059','A448-13','OQkK', 'LB')
('AC04652-2022-11-02-7946','A442-8','kCDEjCDHwbg', 'LB')
('AC12058-2022-11-01-8028','A446-18','A', 'SU')
('SL04652-2022-11-01-7947','S332-3','KAurjs', 'UB')
('AC04652-2022-11-02-7949','A442-11','qV', 'SL')
('SL22517-2022-11-01-7926','S331-6','gaeRMPMWqi', 'UB')
('SL12058-2022-11-01-7982','S333-14','Zns', 'UB')
('SL12058-2022-11-01-7983','S333-15','xNi', 'SL')
('SL04652-2022-11-01-7952','S332-8','prFbyiYwfEw', 'SU')
('AC04652-2022-11-02-7954','A442-16','XfbnfNwLhYrPTkgn', 'UB')
('SL12058-2022-11-01-7991','S333-23','HyaVLdgjOtAoP', 'SL')
('AC04652-2022-11-01-8071','A449-7','lYPiEGKvhIWWz', 'LB')
('SL22517-2022-11-02-8021','S335-5','qsYrTzrZ', 'MB')
('SL04652-2022-11-01-7958','S332-14','jAkYNNlrEwKiM', 'UB')
('AC12058-2022-11-01-8038','A447-10','iWFkTDt', 'UB')
('SL22517-2022-11-01-7937','S331-17','pkcxSoyhlxB', 'LB')
('SL22517-2022-11-01-7938','S331-18','KSgkhmOhWsNsOfN', 'MB')
('SL22517-2022-11-01-7939','S331-19','wpAFmx', 'UB')
('SL12058-2022-11-01-7997','S334-5','hbhE', 'MB')
('SL12058-2022-11-01-7998','S334-6','iESVbnBr', 'UB')
('AC22517-2022-11-02-8161','A454-7','ThVhxjzw', 'LB')
('AC04652-2022-11-01-8078','A449-14','nkYSwP', 'LB')
('SL04652-2022-11-02-8015','S334-23','MNMufBlRUfRRk', 'SL')
('SL22517-2022-11-01-7942','S331-22','InDyIBHLPM', 'UB')
('SL04652-2022-11-02-8017','S335-1','ZCpV', 'LB')
('SL04652-2022-11-01-7965','S332-21','wAYMcah', 'MB')
('SL22517-2022-11-02-8030','S335-14','TGK', 'UB')
('AC12058-2022-11-01-8049','A448-3','nOB', 'UB')
('SL22517-2022-11-02-8034','S335-18','kYIzKJqOq', 'MB')
('SL22517-2022-11-01-7945','S332-1','BSQL', 'LB')
('SL22517-2022-11-01-7948','S332-4','AubOfd', 'LB')
('AC04652-2022-11-02-7973','A443-17','uIlUuIjsbkbmCz', 'SL')
('SL22517-2022-11-01-7952','S332-8','LYoQCMiXTdeLTHu', 'SU')
('SL04652-2022-11-01-7974','S333-6','EAzf', 'UB')
('SL12058-2022-11-01-8009','S334-17','EkVV', 'LB')
('AC04652-2022-11-01-8095','A450-13','x', 'LB')
('AC04652-2022-11-02-7977','A444-3','ZhhdSFctQ', 'UB')
('SL04652-2022-11-01-7976','S333-8','epwyVgvSPWSSh', 'SU')
('SL04652-2022-11-01-7977','S333-9','BXNyFFOgETUBYy', 'LB')
('AC22517-2022-11-02-8180','A455-8','lQFxQZw', 'LB')
('SL12058-2022-11-01-8013','S334-21','zn', 'MB')
('AC12058-2022-11-01-8066','A449-2','GA', 'LB')
('AC04652-2022-11-02-7981','A444-7','ua', 'LB')
('AC04652-2022-11-01-8104','A451-4','yYCxfrhItMtYY', 'UB')
('AC22517-2022-11-01-7979','A444-5','lTbYwDSuAcsXHkFp', 'SL')
('AC12058-2022-11-01-8069','A449-5','uuSkPLmPI', 'SL')
('SL04652-2022-11-01-7981','S333-13','j', 'MB')
('AC22517-2022-11-02-8190','A455-18','sDEyHuKoXTVd', 'SU')
('SL04652-2022-11-01-7986','S333-18','TEMfcFGvtR', 'MB')
('SL12058-2022-11-01-8031','S335-15','zWlfmCIaSRxH', 'SL')
('SL22517-2022-11-02-8062','S336-22','TPDWXy', 'UB')
('AC04652-2022-11-01-8117','A451-17','FlOprzRUHSJfdIGf', 'SL')
('SL22517-2022-11-01-7971','S333-3','CJetqdlRLiAHD', 'UB')
('AC04652-2022-11-01-8122','A452-4','lJgd', 'UB')
('AC12058-2022-11-01-8091','A450-9','gXlWWiXFuL', 'UB')
('AC04652-2022-11-01-8128','A452-10','EmMEh', 'UB')
('AC12058-2022-11-01-8094','A450-12','tnnVvsjPa', 'SU')
('AC22517-2022-11-01-8000','A445-8','BzcT', 'LB')
('AC22517-2022-11-02-8205','A456-15','sBEyFpuj', 'UB')
('AC22517-2022-11-01-8004','A445-12','JtJ', 'SU')
('AC12058-2022-11-01-8095','A450-13','SALdjc', 'LB')
('AC04652-2022-11-02-7993','A445-1','tCFqtrh', 'LB')
('SL22517-2022-11-02-8076','S337-12','k', 'LB')
('AC22517-2022-11-02-8211','A457-3','liSAftFmE', 'UB')
('SL22517-2022-11-01-7985','S333-17','F', 'LB')
('AC04652-2022-11-02-7995','A445-3','CXEcwbmQIkPtIs', 'UB')
('SL12058-2022-11-01-8043','S336-3','TTKcj', 'UB')
('SL22517-2022-11-01-7987','S333-19','JXjbFOrtPjbpAm', 'UB')
('AC04652-2022-11-01-8136','A452-18','MUUENaBYO', 'SU')
('AC04652-2022-11-01-8137','A453-1','ieWpzPyvuII', 'LB')
('AC04652-2022-11-01-8138','A453-2','CXkRdGqumk', 'LB')
('SL12058-2022-11-01-8046','S336-6','LESg', 'UB')
('SL04652-2022-11-01-7999','S334-7','LjFIuzM', 'SL')
('SL04652-2022-11-02-8069','S337-5','thRsEZVo', 'MB')
('AC12058-2022-11-01-8103','A451-3','CvpOSc', 'UB')
('AC04652-2022-11-01-8144','A453-8','lmvm', 'LB')
('SL04652-2022-11-02-8073','S337-9','xJjOwOLg', 'LB')
('AC22517-2022-11-02-8222','A457-14','wMCEkHjXofaQRRR', 'LB')
('SL04652-2022-11-02-8075','S337-11','qkKH', 'UB')
('AC04652-2022-11-02-8004','A445-12','TgOblQaQlidKeQ', 'SU')
('AC12058-2022-11-01-8107','A451-7','vaNDxIFhtNaB', 'LB')
('AC04652-2022-11-02-8005','A445-13','f', 'LB')
('SL22517-2022-11-01-7997','S334-5','gJGUWU', 'MB')
('SL04652-2022-11-02-8078','S337-14','bzWYtdhFQrt', 'UB')
('AC04652-2022-11-02-8010','A445-18','iR', 'SU')
('SL12058-2022-11-01-8054','S336-14','qIQDjMEN', 'UB')
('SL04652-2022-11-02-8085','S337-21','AZlPhR', 'MB')
('AC04652-2022-11-02-8013','A446-3','oTKGcNc', 'UB')
('AC04652-2022-11-02-8014','A446-4','LrGeGJebhkoKzq', 'UB')
('SL04652-2022-11-01-8013','S334-21','vurCSst', 'MB')
('AC12058-2022-11-01-8113','A451-13','Cay', 'LB')
('AC12058-2022-11-01-8114','A451-14','dZajuhIBpL', 'LB')
('SL22517-2022-11-01-8005','S334-13','IKBaOMsBLVp', 'MB')
('SL04652-2022-11-02-8093','S338-5','XfOlRnvEmxvhMlu', 'MB')
('AC04652-2022-11-01-8157','A454-3','OrUaOWyHUkh', 'UB')
('SL22517-2022-11-02-8099','S338-11','zuuQe', 'UB')
('AC22517-2022-11-02-8236','A458-10','TsVgiyN', 'UB')
('AC12058-2022-11-01-8117','A451-17','hgazvzvdxbD', 'SL')
('SL04652-2022-11-01-8021','S335-5','ULJTKPuKYHghKRg', 'MB')
('AC04652-2022-11-02-8020','A446-10','ZM', 'UB')
('SL04652-2022-11-01-8023','S335-7','MSgHnXEfYdUvXG', 'SL')
('AC22517-2022-11-02-8239','A458-13','U', 'LB')
('AC04652-2022-11-02-8021','A446-11','Jyv', 'SL')
('SL04652-2022-11-01-8026','S335-10','KhNUlZgDs', 'MB')
('SL04652-2022-11-02-8101','S338-13','Peq', 'MB')
('SL04652-2022-11-01-8027','S335-11','fgkbxveRpPk', 'UB')
('SL22517-2022-11-02-8107','S338-19','IOPg', 'UB')
('SL04652-2022-11-02-8102','S338-14','DARrd', 'UB')
('AC04652-2022-11-02-8025','A446-15','cVHa', 'UB')
('AC04652-2022-11-02-8026','A446-16','YRNNoZnjELW', 'UB')
('SL22517-2022-11-01-8017','S335-1','VsrTPZQKEat', 'LB')
('AC22517-2022-11-01-8028','A446-18','uuLAmgOBZuEM', 'SU')
('AC22517-2022-11-01-8029','A447-1','adECLen', 'LB')
('AC04652-2022-11-02-8030','A447-2','EX', 'LB')
('SL22517-2022-11-02-8111','S338-23','MFgdCqfEDSHgN', 'SL')
('SL22517-2022-11-02-8112','S338-24','qkuTsPWizJjxQb', 'SU')
('SL22517-2022-11-02-8113','S339-1','WqTstthwhFjjTAyF', 'LB')
('SL04652-2022-11-02-8108','S338-20','gOvClgkPkT', 'LB')
('SL22517-2022-11-01-8023','S335-7','bsjnQW', 'SL')
('AC22517-2022-11-02-8248','A459-4','kN', 'UB')
('SL22517-2022-11-01-8025','S335-9','HdsnhzNjI', 'LB')
('AC04652-2022-11-02-8036','A447-8','MmzKApBxikEOJWuw', 'LB')
('AC22517-2022-11-02-8253','A459-9','sNYwAH', 'UB')
('SL22517-2022-11-02-8120','S339-8','JnRCaPKIhnbwW', 'SU')
('AC22517-2022-11-02-8254','A459-10','ixiNpiUAh', 'UB')
('AC22517-2022-11-02-8255','A459-11','VNpkHPrfWLm', 'SL')
('SL22517-2022-11-02-8121','S339-9','bmayzGHM', 'LB')
('AC22517-2022-11-02-8257','A459-13','UUYpIyIBUiYhRCl', 'LB')
('SL22517-2022-11-02-8122','S339-10','CKizCnTDcZzVEd', 'MB')
('SL12058-2022-11-01-8075','S337-11','zrh', 'UB')
('AC22517-2022-11-01-8038','A447-10','IDsfWoEzU', 'UB')
('SL22517-2022-11-01-8031','S335-15','pSotvkrMRiuHr', 'SL')
('SL22517-2022-11-01-8032','S335-16','MZUiNsv', 'SU')
('AC22517-2022-11-02-8259','A459-15','ktG', 'UB')
('AC04652-2022-11-01-8177','A455-5','tZBlAnxCN', 'SL')
('SL12058-2022-11-01-8083','S337-19','EVWehPX', 'UB')
('AC22517-2022-11-01-8045','A447-17','vUtxVHmfBu', 'SL')
('SL04652-2022-11-02-8123','S339-11','LQfj', 'UB')
('SL04652-2022-11-02-8125','S339-13','M', 'MB')
('AC12058-2022-11-01-8138','A453-2','oS', 'LB')
('SL22517-2022-11-02-8131','S339-19','xSt', 'UB')
('AC04652-2022-11-02-8050','A448-4','zzFmmVNk', 'UB')
('AC22517-2022-11-01-8051','A448-5','pdIqTyZdhZePoQsS', 'SL')
('AC22517-2022-11-02-8265','A460-3','DawbKzXuAIAr', 'UB')
('SL22517-2022-11-02-8136','S339-24','vG', 'SU')
('SL04652-2022-11-01-8057','S336-17','onwCGnOYQjmRRl', 'LB')
('SL04652-2022-11-01-8058','S336-18','yJdyGkIUCbZEV', 'MB')
('AC22517-2022-11-01-8057','A448-11','SceliOPuIsdz', 'SL')
('SL12058-2022-11-01-8098','S338-10','IzRZze', 'MB')
('AC12058-2022-11-01-8143','A453-7','QGAe', 'LB')
('AC22517-2022-11-01-8059','A448-13','eDUZFTLAgNdtHfq', 'LB')
('SL22517-2022-11-02-8148','S340-12','gpZdPxFTDlXNiDi', 'LB')
('SL04652-2022-11-02-8140','S340-4','YaDIdgyW', 'LB')
('SL22517-2022-11-02-8151','S340-15','loyewfqkgjeYld', 'SL')
('SL12058-2022-11-01-8107','S338-19','x', 'UB')
('SL12058-2022-11-01-8108','S338-20','w', 'LB')
('SL04652-2022-11-02-8142','S340-6','yAYNGX', 'UB')
('SL04652-2022-11-01-8073','S337-9','JwIJAmOIXz', 'LB')
('AC12058-2022-11-01-8153','A453-17','mChBslHBNVuo', 'SL')
('SL04652-2022-11-01-8075','S337-11','y', 'UB')
('AC22517-2022-11-01-8069','A449-5','RJCmGUmvSbEyxPnj', 'SL')
('AC04652-2022-11-02-8067','A449-3','mvn', 'UB')
('SL04652-2022-11-01-8077','S337-13','e', 'MB')
('SL12058-2022-11-01-8111','S338-23','PUZtfQkd', 'SL')
('SL22517-2022-11-01-8061','S336-21','yPZCGXuIo', 'MB')
('SL22517-2022-11-01-8062','S336-22','wOgZxVqwaJeVXM', 'UB')
('AC04652-2022-11-01-8204','A456-14','ZtCddQrVSbOg', 'LB')
