('AC22517-2022-11-02-18','A1-18','fjTg', 'SU')
('SL12058-2022-11-01-6610','S276-10','rlOyu', 'MB')
('AC22517-2022-11-01-6538','A364-4','UVVCjTfcrkHgkMzZ', 'UB')
('SL12058-2022-11-01-6612','S276-12','GYuAVuElAZZxNlpF', 'LB')
('SL12058-2022-11-01-6613','S276-13','YSKHCV', 'MB')
('SL22517-2022-11-01-6596','S275-20','qlmiGkXRoeC', 'LB')
('SL12058-2022-11-01-6614','S276-14','lM', 'UB')
('AC04652-2022-11-01-6687','A372-9','LvZiBjXC', 'UB')
('AC22517-2022-11-02-6731','A374-17','jjYaleLTGlTfymI', 'SL')
('AC12058-2022-11-01-6682','A372-4','PAsTjFxgeja', 'UB')
('SL04652-2022-11-02-6695','S279-23','hCb', 'SL')
('AC22517-2022-11-02-6743','A375-11','nrwPrggD', 'SL')
('SL12058-2022-11-01-6628','S277-4','WHNRReHCiiiJVkb', 'LB')
('AC22517-2022-11-01-6561','A365-9','GZjV', 'UB')
('SL04652-2022-11-01-6640','S277-16','vXmjjpduxExXnZnd', 'SU')
('SL22517-2022-11-01-6609','S276-9','LrXqcethyQZ', 'LB')
('AC04652-2022-11-01-6710','A373-14','eQqkDZYdHSxQd', 'LB')
('SL04652-2022-11-01-6643','S277-19','vMGKpyrkBqnMZeP', 'UB')
('AC12058-2022-11-01-6697','A373-1','nYnL', 'LB')
('AC12058-2022-11-01-6698','A373-2','jpPdTxMJL', 'LB')
('SL04652-2022-11-02-6710','S280-14','ac', 'UB')
('SL22517-2022-11-01-6615','S276-15','WFs', 'SL')
('SL04652-2022-11-02-6714','S280-18','H', 'MB')
('AC22517-2022-11-01-6568','A365-16','VJzWAYHm', 'UB')
('SL22517-2022-11-02-6732','S281-12','HHnZKkDppvhsUZ', 'LB')
('SL12058-2022-11-01-6635','S277-11','TCTmtGZmNqpcr', 'UB')
('SL12058-2022-11-01-6636','S277-12','QZpkisCi', 'LB')
('SL12058-2022-11-01-6637','S277-13','fakIalSZqyzPj', 'MB')
('SL12058-2022-11-01-6638','S277-14','niyrStZIQOp', 'UB')
('SL22517-2022-11-01-6620','S276-20','kGYOlcb', 'LB')
('SL04652-2022-11-02-6719','S280-23','cBmdkJRPZsjnpK', 'SL')
('AC04652-2022-11-01-6723','A374-9','hYem', 'UB')
('SL12058-2022-11-01-6642','S277-18','Ve', 'MB')
('SL12058-2022-11-01-6651','S278-3','UrWXzfjnaUIaUl', 'UB')
('SL22517-2022-11-01-6628','S277-4','n', 'LB')
('AC04652-2022-11-02-6663','A371-3','cHkt', 'UB')
('AC22517-2022-11-02-6777','A377-9','jDnOyUxizTB', 'UB')
('SL04652-2022-11-01-6658','S278-10','iLdmkEVNOnRBAM', 'MB')
('SL12058-2022-11-01-6663','S278-15','rVTjXdSytHu', 'SL')
('SL04652-2022-11-02-6740','S281-20','l', 'LB')
('AC22517-2022-11-02-6786','A377-18','ryOQEaIXHS', 'SU')
('SL04652-2022-11-02-6744','S281-24','PQaVTodzM', 'SU')
('SL04652-2022-11-01-6668','S278-20','SE', 'LB')
('SL04652-2022-11-01-6669','S278-21','nGDbj', 'MB')
('AC12058-2022-11-01-6735','A375-3','OJ', 'UB')
('AC04652-2022-11-01-6746','A375-14','N', 'LB')
('SL22517-2022-11-01-6642','S277-18','eZHGl', 'MB')
('AC22517-2022-11-02-6790','A378-4','lIhKEtReUrgUN', 'UB')
('AC22517-2022-11-02-6792','A378-6','GXrP', 'SU')
('SL12058-2022-11-01-6675','S279-3','UZgaCmzHjPyHC', 'UB')
('SL22517-2022-11-02-6754','S282-10','OWuvFbljoV', 'MB')
('SL04652-2022-11-02-6755','S282-11','WqKZrFPgZqlZCaH', 'UB')
('SL12058-2022-11-01-6676','S279-4','ZSPrbV', 'LB')
('AC04652-2022-11-02-6681','A372-3','gJBjGSULshtGLc', 'UB')
('SL22517-2022-11-01-6653','S278-5','lNwomvKAOSQEuLn', 'MB')
('SL04652-2022-11-02-6762','S282-18','cSIBBj', 'MB')
('SL12058-2022-11-01-6680','S279-8','Zs', 'SU')
('SL12058-2022-11-01-6681','S279-9','tGwknhhGILDwOfgQ', 'LB')
('AC04652-2022-11-02-6690','A372-12','OMQxkMZUrGoJQJs', 'SU')
('SL04652-2022-11-02-6769','S283-1','YHR', 'LB')
('SL12058-2022-11-01-6685','S279-13','GRwf', 'MB')
('AC22517-2022-11-01-6613','A368-7','xfhOfVBPiiwd', 'LB')
('SL12058-2022-11-01-6686','S279-14','Ns', 'UB')
('AC12058-2022-11-01-6756','A376-6','FWxzOeewsNgA', 'SU')
('AC12058-2022-11-01-6762','A376-12','skbkdxHirBf', 'SU')
('SL04652-2022-11-02-6777','S283-9','HHZOCAZrTOWZy', 'LB')
('AC22517-2022-11-01-6620','A368-14','MByxIOcGOs', 'LB')
('AC22517-2022-11-01-6624','A368-18','AIKcimP', 'SU')
('AC22517-2022-11-01-6626','A369-2','SXEGqwKUTm', 'LB')
('SL22517-2022-11-02-6771','S283-3','zyJOHB', 'UB')
('SL22517-2022-11-01-6729','S281-9','mGEWbhQEHweBzJ', 'LB')
('AC04652-2022-11-02-6739','A375-7','LR', 'LB')
('SL22517-2022-11-01-6732','S281-12','FGA', 'LB')
('AC12058-2022-11-01-6818','A379-14','qKHl', 'LB')
('AC22517-2022-11-01-6666','A371-6','x', 'SU')
('AC22517-2022-11-02-6866','A382-8','eXJ', 'LB')
('SL12058-2022-11-01-6755','S282-11','nRcSTX', 'UB')
('AC12058-2022-11-01-6823','A380-1','xCFdJcrgJMbfBK', 'LB')
('AC12058-2022-11-01-6824','A380-2','hmEtfRUB', 'LB')
('SL04652-2022-11-02-6872','S287-8','TbEUdZa', 'SU')
('AC22517-2022-11-02-6897','A384-3','ggT', 'UB')
('SL22517-2022-11-02-6861','S286-21','tDTDBvuEqDxQR', 'MB')
('SL04652-2022-11-02-6874','S287-10','Xdv', 'MB')
('AC22517-2022-11-01-6700','A373-4','LDQpsDdV', 'UB')
('SL12058-2022-11-01-6788','S283-20','KNcg', 'LB')
('SL04652-2022-11-01-6771','S283-3','YrhmzPShKJH', 'UB')
('AC22517-2022-11-01-6703','A373-7','IVwumYHBz', 'LB')
('SL22517-2022-11-01-6751','S282-7','VEiTyqauAqNBoAdQ', 'SL')
('AC04652-2022-11-02-6783','A377-15','vTbEIGiP', 'UB')
('SL04652-2022-11-01-6774','S283-6','VD', 'UB')
('AC22517-2022-11-02-6907','A384-13','FsBvYCQzdySJK', 'LB')
('AC04652-2022-11-01-6872','A382-14','mO', 'LB')
('SL04652-2022-11-02-6882','S287-18','oqmywPrlxTzCX', 'MB')
('AC04652-2022-11-02-6786','A377-18','EO', 'SU')
('AC22517-2022-11-02-6910','A384-16','QRdWHUAJIigedQy', 'UB')
('SL04652-2022-11-02-6883','S287-19','JvJgcB', 'UB')
('SL04652-2022-11-01-6779','S283-11','rl', 'UB')
('SL12058-2022-11-01-6794','S284-2','LWJkkTyXbSjLa', 'MB')
('SL22517-2022-11-02-6876','S287-12','zLjUUBvqh', 'LB')
('SL04652-2022-11-02-6889','S288-1','BMdvEiwh', 'LB')
('SL22517-2022-11-02-6883','S287-19','gEGrDq', 'UB')
('AC22517-2022-11-01-6760','A376-10','knKSWVvwzOYDbPtZ', 'UB')
('SL04652-2022-11-01-6828','S285-12','iuvyCCcQjfWuLvT', 'LB')
('AC22517-2022-11-01-6765','A376-15','QHLPmnkQDgesbm', 'UB')
('AC04652-2022-11-01-6923','A385-11','RmKTumlcHd', 'SL')
('SL04652-2022-11-02-6921','S289-9','cZdGUeTLH', 'LB')
('AC22517-2022-11-01-6768','A376-18','xfAREcsURr', 'SU')
('AC22517-2022-11-01-6769','A377-1','VFsIpEUoHQnOOsN', 'LB')
('AC04652-2022-11-01-6925','A385-13','lFjiuscf', 'LB')
('AC12058-2022-11-01-6913','A385-1','FFhXTYEGFWEujsZz', 'LB')
('SL22517-2022-11-01-6807','S284-15','yCFfzklI', 'SL')
('AC22517-2022-11-02-6958','A387-10','xeIWoIPF', 'UB')
('SL22517-2022-11-02-6922','S289-10','ZD', 'MB')
('AC04652-2022-11-02-6824','A380-2','MXzXS', 'LB')
('SL22517-2022-11-02-6924','S289-12','ZNCkbZLX', 'LB')
('SL04652-2022-11-02-6930','S289-18','lyiDUIC', 'MB')
('AC04652-2022-11-02-6826','A380-4','JBX', 'UB')
('AC22517-2022-11-01-6778','A377-10','G', 'UB')
('SL22517-2022-11-02-6932','S289-20','WTnfpOUpQ', 'LB')
('SL22517-2022-11-02-6933','S289-21','xipwFTE', 'MB')
('AC22517-2022-11-01-6781','A377-13','PmwFxcNhk', 'LB')
('SL04652-2022-11-02-6942','S290-6','emJyHhVCH', 'UB')
('SL12058-2022-11-01-6845','S286-5','LBaxEsKUFTl', 'MB')
('SL22517-2022-11-01-6824','S285-8','lgxOz', 'SU')
('SL04652-2022-11-02-6948','S290-12','HOTvmqZ', 'LB')
('AC12058-2022-11-01-6933','A386-3','kUbWtzwRrUaGE', 'UB')
('AC22517-2022-11-02-6969','A388-3','Af', 'UB')
('SL22517-2022-11-02-6943','S290-7','lAEUC', 'SL')
('AC04652-2022-11-02-6845','A381-5','qgIDmRue', 'SL')
('AC12058-2022-11-01-6936','A386-6','k', 'SU')
('SL22517-2022-11-01-6833','S285-17','etPofYCBrnlbBfCl', 'LB')
('AC22517-2022-11-01-6802','A378-16','iMuEsNnwKqpGFA', 'UB')
('AC22517-2022-11-01-6804','A378-18','vTI', 'SU')
('SL04652-2022-11-02-6962','S291-2','n', 'MB')
('AC04652-2022-11-01-6951','A387-3','t', 'UB')
('SL04652-2022-11-01-6868','S287-4','HQXePcQ', 'LB')
('SL22517-2022-11-01-6837','S285-21','Hj', 'MB')
('AC04652-2022-11-02-6852','A381-12','IUGN', 'SU')
('SL04652-2022-11-01-6870','S287-6','ikRYVivPk', 'UB')
('AC04652-2022-11-01-6956','A387-8','uEJptdBHK', 'LB')
('AC04652-2022-11-01-6957','A387-9','DlzcAmneEuOVcMDn', 'UB')
('SL04652-2022-11-01-6871','S287-7','qQYs', 'SL')
('AC22517-2022-11-01-6814','A379-10','fTYVEfKpUAB', 'UB')
('AC04652-2022-11-01-6959','A387-11','aRhTlMaDKI', 'SL')
('SL22517-2022-11-01-6844','S286-4','mxeQUbBsXDuU', 'LB')
('SL22517-2022-11-02-6965','S291-5','OkJpGdbpeAE', 'MB')
('SL04652-2022-11-02-6970','S291-10','M', 'MB')
('AC04652-2022-11-01-6964','A387-16','nYuzfbR', 'UB')
('AC22517-2022-11-02-6991','A389-7','zMghKoUjAFsj', 'LB')
('SL22517-2022-11-02-6967','S291-7','tqKBHGfCMexnQp', 'SL')
('SL22517-2022-11-01-6848','S286-8','k', 'SU')
('AC22517-2022-11-01-6820','A379-16','JPpXmHEcKMOoIr', 'UB')
('AC12058-2022-11-01-6953','A387-5','ghGGvyWRue', 'SL')
('SL22517-2022-11-01-6849','S286-9','V', 'LB')
('AC12058-2022-11-01-6955','A387-7','hhKDTGtWJPsj', 'LB')
('AC22517-2022-11-02-6994','A389-10','NhF', 'UB')
('SL04652-2022-11-02-6976','S291-16','IbPI', 'SU')
('SL04652-2022-11-01-6876','S287-12','vHFIqOqeooQtj', 'LB')
('SL04652-2022-11-01-6877','S287-13','jiMwxYQDchWlcAQ', 'MB')
('AC22517-2022-11-02-6999','A389-15','EqMR', 'UB')
('AC22517-2022-11-01-6829','A380-7','scelvGDVbhxypWd', 'LB')
('AC22517-2022-11-02-7004','A390-2','fGx', 'LB')
('AC22517-2022-11-01-6833','A380-11','ICxr', 'SL')
('SL22517-2022-11-02-6973','S291-13','TTCie', 'MB')
('SL22517-2022-11-02-6974','S291-14','ByPUXbsRuG', 'UB')
('SL12058-2022-11-01-6886','S287-22','zuefBGZHW', 'UB')
('SL22517-2022-11-02-6977','S291-17','uC', 'LB')
('AC22517-2022-11-02-7008','A390-6','lVzuSDZJEpFI', 'SU')
('SL04652-2022-11-02-6984','S291-24','TkQZerDXtgkyksMZ', 'SU')
('SL04652-2022-11-01-6887','S287-23','kGPoyPVyMv', 'SL')
('AC22517-2022-11-01-6852','A381-12','snzJ', 'SU')
('AC12058-2022-11-01-6988','A389-4','uzavUUT', 'UB')
('AC12058-2022-11-01-6989','A389-5','vTZhFV', 'SL')
('SL22517-2022-11-02-6999','S292-15','R', 'SL')
('AC22517-2022-11-02-7032','A391-12','RcUHtTm', 'SU')
('AC22517-2022-11-01-6862','A382-4','wJmJQyTBeMOp', 'UB')
('AC12058-2022-11-01-6996','A389-12','tcQVUkQpCRoUc', 'SU')
('SL04652-2022-11-02-7010','S293-2','cvuoscBhaAIdvZOF', 'MB')
('SL22517-2022-11-02-7007','S292-23','kWQ', 'SL')
('AC12058-2022-11-01-6999','A389-15','pvxgQyqJJsEnB', 'UB')
('AC12058-2022-11-01-7000','A389-16','wDlXJ', 'UB')
('SL22517-2022-11-01-6887','S287-23','ZNtyHAQwyYvKDfk', 'SL')
('SL04652-2022-11-01-6906','S288-18','hVMrc', 'MB')
('SL22517-2022-11-02-7011','S293-3','lYfcd', 'UB')
('SL22517-2022-11-01-6895','S288-7','QKsdVuYHV', 'SL')
('SL04652-2022-11-01-6919','S289-7','S', 'SL')
('SL04652-2022-11-02-7027','S293-19','xRidn', 'UB')
('SL12058-2022-11-01-6930','S289-18','wtcMGPlvFx', 'MB')
('SL22517-2022-11-02-7031','S293-23','AXcapx', 'SL')
('SL22517-2022-11-01-6908','S288-20','Vs', 'LB')
('AC22517-2022-11-01-6886','A383-10','g', 'UB')
('SL04652-2022-11-01-6929','S289-17','lyR', 'LB')
('SL04652-2022-11-01-6930','S289-18','gqaxlDfUAQeh', 'MB')
('SL04652-2022-11-01-6931','S289-19','hUoEihIJjkbpHfH', 'UB')
('AC12058-2022-11-01-7023','A391-3','xPbUD', 'UB')
('SL22517-2022-11-02-7037','S294-5','fHHrVXRxlLvTgT', 'MB')
('AC04652-2022-11-01-7023','A391-3','JSDqmZSVRS', 'UB')
('AC04652-2022-11-01-7024','A391-4','wxXYaBZLUlUmOs', 'UB')
('AC22517-2022-11-02-7063','A393-7','noLGKRFjntlsctVS', 'LB')
('SL22517-2022-11-01-6913','S289-1','gtm', 'LB')
('AC22517-2022-11-01-6893','A383-17','ksjpgiS', 'SL')
('SL04652-2022-11-01-6937','S290-1','DF', 'LB')
('SL04652-2022-11-02-7043','S294-11','ORdDPoteOffzKCwS', 'UB')
('SL04652-2022-11-01-6938','S290-2','AOyYg', 'MB')
('SL04652-2022-11-01-6939','S290-3','Gtdxxsc', 'UB')
('SL04652-2022-11-01-6940','S290-4','zHVrJSvUgidI', 'LB')
('AC22517-2022-11-02-7071','A393-15','CspdtmxtIWLu', 'UB')
('AC04652-2022-11-01-7027','A391-7','SoFdZs', 'LB')
('AC04652-2022-11-01-7028','A391-8','ERiOLX', 'LB')
('SL22517-2022-11-02-7045','S294-13','MlutDIknkIK', 'MB')
('AC22517-2022-11-02-7109','A395-17','QAIcxLAVck', 'SL')
('AC22517-2022-11-02-7110','A395-18','ibUjwxRL', 'SU')
('AC22517-2022-11-02-7111','A396-1','IdzSrL', 'LB')
('AC22517-2022-11-01-6937','A386-7','fb', 'LB')
('AC12058-2022-11-01-7066','A393-10','QnikJL', 'UB')
('AC04652-2022-11-01-7074','A393-18','HqGELDawQfcI', 'SU')
('AC22517-2022-11-02-7130','A397-2','gyyBJxTGnEPh', 'LB')
('AC04652-2022-11-01-7078','A394-4','lSpRsNTJZ', 'UB')
('AC22517-2022-11-02-7131','A397-3','kVhRlozIcAP', 'UB')
('SL04652-2022-11-01-6998','S292-14','LmgsJMipSJtpQ', 'UB')
('SL22517-2022-11-01-6970','S291-10','vdZYOITPGITX', 'MB')
('SL12058-2022-11-01-7009','S293-1','yuaFdaHAUKdTOe', 'LB')
('SL04652-2022-11-02-7104','S296-24','aqUJHGolPho', 'SU')
('AC04652-2022-11-02-6974','A388-8','OtfLEdIDH', 'LB')
('SL04652-2022-11-02-7109','S297-5','VazEYylgxeBXNcq', 'MB')
('SL22517-2022-11-01-6973','S291-13','qaAbEZC', 'MB')
('AC22517-2022-11-01-6960','A387-12','aT', 'SU')
('SL04652-2022-11-02-7111','S297-7','szqkv', 'SL')
('SL22517-2022-11-02-7095','S296-15','bsvATEDnhIr', 'SL')
('AC04652-2022-11-01-7088','A394-14','iPGeYemFxXKHI', 'LB')
('SL22517-2022-11-01-6975','S291-15','QxjQYAV', 'SL')
('AC04652-2022-11-02-6985','A389-1','MwRLCRdvRhmR', 'LB')
('SL04652-2022-11-01-7012','S293-4','nLaRbLPJUIXYjQTO', 'LB')
('AC22517-2022-11-01-6969','A388-3','BjytkFEdyGpt', 'UB')
('SL04652-2022-11-02-7117','S297-13','klBhzlOITcMpH', 'MB')
('SL12058-2022-11-01-7024','S293-16','ri', 'SU')
('AC04652-2022-11-01-7093','A395-1','fv', 'LB')
('SL04652-2022-11-01-7017','S293-9','Uk', 'LB')
('SL04652-2022-11-02-7122','S297-18','LBKIlM', 'MB')
('AC04652-2022-11-02-7000','A389-16','RYItKmvCpoMTgPV', 'UB')
('AC22517-2022-11-01-6976','A388-10','WrW', 'UB')
('AC22517-2022-11-02-7155','A398-9','NJHQrwXGVrVyR', 'UB')
('AC22517-2022-11-01-6977','A388-11','XQtC', 'SL')
('AC12058-2022-11-01-7094','A395-2','jAEWwqT', 'LB')
('AC04652-2022-11-02-7004','A390-2','X', 'LB')
('SL04652-2022-11-01-7029','S293-21','orbqqnHR', 'MB')
('AC22517-2022-11-01-6985','A389-1','iVfFmlJFALJLJE', 'LB')
('AC04652-2022-11-01-7106','A395-14','ZonQBCGEtlmpNebl', 'LB')
('AC04652-2022-11-01-7107','A395-15','IPyDVsqbaA', 'UB')
('SL12058-2022-11-01-7046','S294-14','dJPFHRgtGQKS', 'UB')
('SL22517-2022-11-02-7118','S297-14','dry', 'UB')
('AC22517-2022-11-01-6987','A389-3','Npw', 'UB')
('AC04652-2022-11-01-7113','A396-3','Pa', 'UB')
('AC04652-2022-11-02-7021','A391-1','NhFBvQinr', 'LB')
('SL04652-2022-11-01-7048','S294-16','I', 'SU')
('AC22517-2022-11-02-7180','A399-16','KBtwCJaBuBYcS', 'UB')
('SL04652-2022-11-02-7146','S298-18','hpjPLku', 'MB')
('SL04652-2022-11-01-7050','S294-18','zeFgSah', 'MB')
('SL04652-2022-11-01-7051','S294-19','bolRXsVOGV', 'UB')
('AC04652-2022-11-01-7126','A396-16','aSitBd', 'UB')
('AC22517-2022-11-01-7000','A389-16','ydjlIptpHS', 'UB')
('SL04652-2022-11-01-7052','S294-20','ULDuP', 'LB')
('AC22517-2022-11-02-7183','A400-1','rorpDhFlP', 'LB')
('AC12058-2022-11-01-7114','A396-4','mpbGNsUl', 'UB')
('AC12058-2022-11-01-7115','A396-5','MIYXzxR', 'SL')
('AC22517-2022-11-02-7186','A400-4','psSTVVGndjB', 'UB')
('SL12058-2022-11-01-7065','S295-9','GvXJvbUlBijHeZK', 'LB')
('SL22517-2022-11-02-7143','S298-15','vranNVXLwXQR', 'SL')
('AC04652-2022-11-01-7131','A397-3','HNj', 'UB')
('SL12058-2022-11-01-7103','S296-23','dOShoNnEdd', 'SL')
('AC22517-2022-11-02-7220','A402-2','UlXfngygDJS', 'LB')
('SL22517-2022-11-02-7176','S299-24','OURyiaSbYOmWXF', 'SU')
('AC12058-2022-11-01-7147','A398-1','rtoxLIPqfigErfa', 'LB')
('SL12058-2022-11-01-7105','S297-1','Hg', 'LB')
('AC22517-2022-11-01-7036','A391-16','ArZiFB', 'UB')
('AC22517-2022-11-02-7225','A402-7','STcisNEwELEnm', 'LB')
('AC12058-2022-11-01-7160','A398-14','W', 'LB')
('SL22517-2022-11-01-7053','S294-21','O', 'MB')
('SL12058-2022-11-01-7113','S297-9','PsWSTusJrTLj', 'LB')
('SL04652-2022-11-02-7188','S300-12','TAPonoeDdplsNz', 'LB')
('AC22517-2022-11-02-7233','A402-15','eHIRYCQYlgSm', 'UB')
('AC04652-2022-11-02-7066','A393-10','euU', 'UB')
('AC22517-2022-11-01-7042','A392-4','DaajbyTFI', 'UB')
('SL04652-2022-11-02-7193','S300-17','ewvuxCAArKMt', 'LB')
('SL04652-2022-11-01-7097','S296-17','iNnUecShI', 'LB')
('AC12058-2022-11-01-7171','A399-7','zuXMcnGQX', 'LB')
('SL22517-2022-11-01-7088','S296-8','rDltH', 'SU')
('SL12058-2022-11-01-7145','S298-17','JRyePABq', 'LB')
('AC04652-2022-11-02-7101','A395-9','TvORR', 'UB')
('SL04652-2022-11-02-7214','S301-14','rZnexCMHirGSvrCc', 'UB')
('AC04652-2022-11-02-7102','A395-10','nwgwkeWdk', 'UB')
('SL12058-2022-11-01-7148','S298-20','RjCARHBy', 'LB')
('AC04652-2022-11-02-7104','A395-12','UD', 'SU')
('SL12058-2022-11-01-7149','S298-21','EqEINHDQvGJ', 'MB')
('SL04652-2022-11-01-7117','S297-13','MuvfnZ', 'MB')
('SL04652-2022-11-01-7118','S297-14','uSQWAiIVlcKiZ', 'UB')
('AC22517-2022-11-01-7070','A393-14','wmcDzlpt', 'LB')
('SL22517-2022-11-01-7095','S296-15','koLjwUZ', 'SL')
('AC22517-2022-11-02-7266','A404-12','xp', 'SU')
('AC04652-2022-11-01-7192','A400-10','IJtQxjgDeCL', 'UB')
('SL04652-2022-11-02-7221','S301-21','gSiKjBpdp', 'MB')
('AC04652-2022-11-02-7109','A395-17','AUWOdyRPboqf', 'SL')
('SL04652-2022-11-01-7120','S297-16','GlAMmAuXp', 'SU')
('SL04652-2022-11-02-7225','S302-1','ILnYNOFHG', 'LB')
('AC22517-2022-11-02-7268','A404-14','OpHaWLO', 'LB')
('SL22517-2022-11-02-7213','S301-13','xdlId', 'MB')
('SL04652-2022-11-02-7228','S302-4','ZlXRp', 'LB')
('SL12058-2022-11-01-7156','S299-4','braPAkAmkmJfe', 'LB')
('AC22517-2022-11-01-7075','A394-1','qsuH', 'LB')
('SL22517-2022-11-02-7222','S301-22','KeJOg', 'UB')
('AC04652-2022-11-01-7197','A400-15','czLwqnvkdS', 'UB')
('SL04652-2022-11-02-7233','S302-9','weBsoSVmJxxAvqD', 'LB')
('AC22517-2022-11-01-7107','A395-15','hwotz', 'UB')
('AC04652-2022-11-01-7221','A402-3','KjdvQAtsIMVuDlo', 'UB')
('AC12058-2022-11-01-7236','A402-18','qFkosvWfSARb', 'SU')
('AC04652-2022-11-01-7222','A402-4','jYnxwRvPVfLCQL', 'UB')
('SL04652-2022-11-02-7255','S303-7','ngglEZDpojA', 'SL')
('SL12058-2022-11-01-7194','S300-18','GqqBwUEkmYCPF', 'MB')
('AC04652-2022-11-02-7143','A397-15','ApkBnuxw', 'UB')
('AC12058-2022-11-01-7239','A403-3','H', 'UB')
('AC22517-2022-11-01-7115','A396-5','PcfPuCDrmQaov', 'SL')
('AC22517-2022-11-01-7116','A396-6','lEWPpzWduFctY', 'SU')
('AC22517-2022-11-02-7310','A407-2','NHpJsUblSaHXG', 'LB')
('AC12058-2022-11-01-7240','A403-4','rI', 'UB')
('SL22517-2022-11-01-7129','S298-1','gqdNG', 'LB')
('AC22517-2022-11-01-7119','A396-9','VSCdMqg', 'UB')
('AC22517-2022-11-02-7313','A407-5','QGGfeqpeePP', 'SL')
('AC04652-2022-11-01-7238','A403-2','AKYkWMLxpIJsSO', 'LB')
('AC22517-2022-11-01-7125','A396-15','zXOhatYJcSBu', 'UB')
('SL04652-2022-11-02-7266','S303-18','ADBMUWqKjtmWR', 'MB')
('AC12058-2022-11-01-7246','A403-10','JUAAwZKHpqnKSsw', 'UB')
('SL12058-2022-11-01-7204','S301-4','UbsN', 'LB')
('AC04652-2022-11-02-7156','A398-10','dURADpwFUmaYccr', 'UB')
('SL04652-2022-11-01-7160','S299-8','wTGizkWKOVt', 'SU')
('AC04652-2022-11-01-7244','A403-8','Mki', 'LB')
('SL04652-2022-11-02-7271','S303-23','YdShZswObuIQZn', 'SL')
('AC22517-2022-11-01-7134','A397-6','XIPF', 'SU')
('SL04652-2022-11-01-7166','S299-14','tWEAzNoxQECN', 'UB')
('SL22517-2022-11-01-7148','S298-20','zFWSXvOmQUbzi', 'LB')
('SL22517-2022-11-01-7149','S298-21','DAFchtVD', 'MB')
('SL22517-2022-11-02-7260','S303-12','rwwIUhsNjEL', 'LB')
('AC22517-2022-11-02-7327','A408-1','shZtwdJvgYdcE', 'LB')
('AC12058-2022-11-01-7256','A404-2','AgoSVMCFs', 'LB')
('AC12058-2022-11-01-7257','A404-3','nWG', 'UB')
('SL22517-2022-11-01-7152','S298-24','OBjnlkGJvwUgt', 'SU')
('SL22517-2022-11-01-7153','S299-1','DvGC', 'LB')
('AC22517-2022-11-02-7329','A408-3','K', 'UB')
('SL04652-2022-11-01-7173','S299-21','uBwT', 'MB')
('AC04652-2022-11-01-7256','A404-2','rKwqiaJlDGvew', 'LB')
('AC22517-2022-11-02-7335','A408-9','pcDyEQ', 'UB')
('SL22517-2022-11-01-7160','S299-8','vYWeBavNCNZxRx', 'SU')
('AC04652-2022-11-01-7260','A404-6','lbeLZocjUjH', 'SU')
('SL04652-2022-11-02-7292','S304-20','ojPLpdZeHHcWTo', 'LB')
('SL22517-2022-11-02-7270','S303-22','rbOvdjmmde', 'UB')
('AC22517-2022-11-01-7148','A398-2','J', 'LB')
('AC22517-2022-11-02-7343','A408-17','wxn', 'SL')
('AC04652-2022-11-01-7269','A404-15','tMVbNHJzlV', 'UB')
('AC22517-2022-11-02-7345','A409-1','DmByWXFZheKoJMi', 'LB')
('SL04652-2022-11-01-7185','S300-9','OWGBl', 'LB')
('SL22517-2022-11-01-7166','S299-14','JgYyObDhqlSTSxM', 'UB')
('AC22517-2022-11-02-7347','A409-3','aoOr', 'UB')
('AC04652-2022-11-01-7274','A405-2','AVGajLSGWCqK', 'LB')
('AC04652-2022-11-01-7275','A405-3','cJGegolMxtYYkaW', 'UB')
('AC22517-2022-11-01-7152','A398-6','nDSxThvIoIiMMZ', 'SU')
('SL22517-2022-11-02-7276','S304-4','myxkCClfv', 'LB')
('AC04652-2022-11-01-7278','A405-6','fmPfmpv', 'SU')
('AC12058-2022-11-01-7270','A404-16','oeieEMQnCgL', 'UB')
('AC22517-2022-11-01-7156','A398-10','LXFgbnmLDSl', 'UB')
('AC22517-2022-11-02-7353','A409-9','XGmd', 'UB')
('AC22517-2022-11-02-7354','A409-10','JYzNteoCxiOk', 'UB')
('AC12058-2022-11-01-7274','A405-2','ZgJgXYn', 'LB')
('SL22517-2022-11-01-7174','S299-22','Gx', 'UB')
('AC22517-2022-11-02-7358','A409-14','ZF', 'LB')
('SL12058-2022-11-01-7229','S302-5','rwylNKeWs', 'MB')
('AC12058-2022-11-01-7277','A405-5','Kb', 'SL')
('AC12058-2022-11-01-7278','A405-6','dd', 'SU')
('SL22517-2022-11-02-7283','S304-11','UwgmsZ', 'UB')
('AC22517-2022-11-01-7171','A399-7','ErxdsOYzAMH', 'LB')
('SL04652-2022-11-01-7203','S301-3','KHblOPHeI', 'UB')
('AC22517-2022-11-02-7363','A410-1','moBme', 'LB')
('SL12058-2022-11-01-7236','S302-12','EoLvhwqkzZruDY', 'LB')
('AC04652-2022-11-01-7290','A405-18','zLjolFtYbnx', 'SU')
('SL22517-2022-11-02-7289','S304-17','brbwUCAFhn', 'LB')
('SL22517-2022-11-02-7290','S304-18','dY', 'MB')
('AC12058-2022-11-01-7291','A406-1','NuVTMqg', 'LB')
('SL12058-2022-11-01-7238','S302-14','gYnmedYmYzJuHine', 'UB')
('AC04652-2022-11-01-7292','A406-2','SDbKkZM', 'LB')
('AC22517-2022-11-02-7367','A410-5','kJjBluGBedBRH', 'SL')
