('AC22517-2022-11-02-6895','A384-1','JbfwnAZTarnl', 'LB')
('AC22517-2022-11-02-9504','A528-18','YVMOrQlVJKsT', 'SU')
('SL22517-2022-11-01-9371','S391-11','gVHHcSXlnSOHQv', 'UB')
('AC04652-2022-11-02-9464','A526-14','TQItocRnQRCO', 'LB')
('SL22517-2022-11-01-9373','S391-13','LxWAjMVq', 'MB')
('AC04652-2022-11-02-9466','A526-16','eOqpvzz', 'UB')
('SL04652-2022-11-01-9503','S396-23','WVuNbeEsHcv', 'SL')
('AC22517-2022-11-02-9507','A529-3','E', 'UB')
('AC04652-2022-11-01-9427','A524-13','NZjZGjOgWOYK', 'LB')
('SL22517-2022-11-01-9376','S391-16','rltLIStz', 'SU')
('AC04652-2022-11-01-9429','A524-15','GGqcUY', 'UB')
('AC04652-2022-11-02-9471','A527-3','CHF', 'UB')
('AC04652-2022-11-02-9472','A527-4','MqOMPjvzmzhdF', 'UB')
('AC12058-2022-11-01-9297','A517-9','GbaUAwL', 'UB')
('SL04652-2022-11-02-9341','S390-5','Ee', 'MB')
('SL22517-2022-11-01-9382','S391-22','Ka', 'UB')
('SL04652-2022-11-01-9509','S397-5','eglJscnQ', 'MB')
('SL12058-2022-11-01-9334','S389-22','gDWHeC', 'UB')
('AC12058-2022-11-01-9303','A517-15','POrGiTUwZnWVA', 'UB')
('AC04652-2022-11-01-9435','A525-3','IEHILZ', 'UB')
('SL12058-2022-11-01-9338','S390-2','QBMMWF', 'MB')
('SL04652-2022-11-02-9343','S390-7','lmZttbRGLMQxExc', 'SL')
('SL12058-2022-11-01-9340','S390-4','V', 'LB')
('AC22517-2022-11-01-9360','A520-18','nOv', 'SU')
('SL04652-2022-11-01-9517','S397-13','eiCLVnoyFcq', 'MB')
('AC22517-2022-11-01-9363','A521-3','xCJqJQNAPxZo', 'UB')
('SL04652-2022-11-02-9347','S390-11','JZGiZgzcHlW', 'UB')
('AC12058-2022-11-01-9306','A517-18','BryrcpVKQqg', 'SU')
('AC04652-2022-11-01-9441','A525-9','gINGugzmYllMZ', 'UB')
('SL22517-2022-11-01-9391','S392-7','grPhZ', 'SL')
('SL04652-2022-11-01-9519','S397-15','rDVFKCndfdOCu', 'SL')
('AC04652-2022-11-02-9482','A527-14','gygXRoYjeb', 'LB')
('AC04652-2022-11-02-9483','A527-15','faXNOnSiu', 'UB')
('SL22517-2022-11-01-9394','S392-10','f', 'MB')
('AC22517-2022-11-02-9519','A529-15','wQGjcdUGW', 'UB')
('SL04652-2022-11-01-9520','S397-16','hAjOUhllbx', 'SU')
('AC22517-2022-11-01-9367','A521-7','IaCPx', 'LB')
('SL12058-2022-11-01-9346','S390-10','j', 'MB')
('SL12058-2022-11-01-9350','S390-14','gHdd', 'UB')
('SL04652-2022-11-01-9521','S397-17','nOq', 'LB')
('SL22517-2022-11-01-9397','S392-13','JXmKr', 'MB')
('SL22517-2022-11-02-9520','S397-16','xOTjhKgelEdkv', 'SU')
('AC22517-2022-11-01-9368','A521-8','DxZaRTrxExCeP', 'LB')
('SL04652-2022-11-02-9356','S390-20','IaWIuHIYOkm', 'LB')
('AC04652-2022-11-02-9492','A528-6','kpMHYkDC', 'SU')
('AC12058-2022-11-01-9314','A518-8','kvhXVxxyCgYWU', 'LB')
('SL04652-2022-11-01-9524','S397-20','LG', 'LB')
('SL22517-2022-11-02-9522','S397-18','Z', 'MB')
('SL12058-2022-11-01-9356','S390-20','eoArHiFYbGSKivw', 'LB')
('SL04652-2022-11-01-9525','S397-21','MEjgQOKOQNLnyKN', 'MB')
('AC04652-2022-11-01-9451','A526-1','vOKt', 'LB')
('SL12058-2022-11-01-9357','S390-21','gMho', 'MB')
('SL22517-2022-11-01-9401','S392-17','JfuSkEPAfNuviMtk', 'LB')
('SL04652-2022-11-01-9528','S397-24','frJdEBzGiqwEHFvc', 'SU')
('AC04652-2022-11-02-9495','A528-9','Cen', 'UB')
('AC04652-2022-11-01-9453','A526-3','viOuwNKsn', 'UB')
('SL22517-2022-11-01-9405','S392-21','EPQWkfiNMQQTj', 'MB')
('AC22517-2022-11-02-9528','A530-6','SiIJjnAzYNMg', 'SU')
('SL12058-2022-11-01-9360','S390-24','PKrcw', 'SU')
('AC04652-2022-11-01-9458','A526-8','elxtdIfNs', 'LB')
('SL04652-2022-11-02-9363','S391-3','PGhhBIyqiVu', 'UB')
('AC22517-2022-11-02-9530','A530-8','LgrsFpmZLP', 'LB')
('AC22517-2022-11-01-9375','A521-15','OEk', 'UB')
('AC22517-2022-11-02-9532','A530-10','V', 'UB')
('SL12058-2022-11-01-9366','S391-6','rEkJyJn', 'UB')
('SL22517-2022-11-02-9532','S398-4','cquzlJOXO', 'LB')
('AC04652-2022-11-01-9461','A526-11','CyZchISfiZv', 'SL')
('SL12058-2022-11-01-9367','S391-7','gpLSVXiyiieh', 'SL')
('AC04652-2022-11-01-9463','A526-13','xSbxbfcAocp', 'LB')
('SL04652-2022-11-02-9371','S391-11','cYZEK', 'UB')
('SL04652-2022-11-01-9534','S398-6','KIu', 'UB')
('SL04652-2022-11-02-9372','S391-12','FmlIRZh', 'LB')
('AC22517-2022-11-02-9539','A530-17','gOSSggFl', 'SL')
('SL22517-2022-11-01-9411','S393-3','AcOagDXWCDWDp', 'UB')
('AC22517-2022-11-02-9540','A530-18','zVneXTglagpBPHx', 'SU')
('AC22517-2022-11-01-9379','A522-1','WIfqSLiPsWhg', 'LB')
('SL04652-2022-11-02-9375','S391-15','jgdddP', 'SL')
('SL04652-2022-11-02-9378','S391-18','SiXyWIyQ', 'MB')
('AC04652-2022-11-01-9468','A526-18','KfM', 'SU')
('AC22517-2022-11-02-9542','A531-2','skRWXABZ', 'LB')
('SL04652-2022-11-02-9379','S391-19','ZIgyTtuVE', 'UB')
('AC04652-2022-11-02-9509','A529-5','FXoLFtbMgqdx', 'SL')
('SL04652-2022-11-02-9380','S391-20','zj', 'LB')
('SL04652-2022-11-02-9381','S391-21','xpX', 'MB')
('AC22517-2022-11-02-9543','A531-3','ZnALS', 'UB')
('SL12058-2022-11-01-9371','S391-11','LlNGz', 'UB')
('SL04652-2022-11-01-9544','S398-16','ZckL', 'SU')
('AC04652-2022-11-02-9513','A529-9','IAjbfnJs', 'UB')
('SL04652-2022-11-01-9545','S398-17','jGQlUmCXbmVvvDP', 'LB')
('SL04652-2022-11-02-9385','S392-1','eDXSaxd', 'LB')
('SL04652-2022-11-02-9386','S392-2','z', 'MB')
('SL22517-2022-11-01-9420','S393-12','FSi', 'LB')
('AC12058-2022-11-01-9333','A519-9','ygdXLETPNvHle', 'UB')
('SL22517-2022-11-01-9422','S393-14','FerzQ', 'UB')
('SL22517-2022-11-01-9426','S393-18','YTHFh', 'MB')
('SL04652-2022-11-02-9389','S392-5','eGGXgLYQPLks', 'MB')
('AC04652-2022-11-01-9477','A527-9','NewoRDKwTadGymZ', 'UB')
('SL04652-2022-11-02-9390','S392-6','NHBLFClzBwghrll', 'UB')
('AC12058-2022-11-01-9339','A519-15','vm', 'UB')
('SL22517-2022-11-02-9544','S398-16','CRTGROemjGFNCag', 'SU')
('AC04652-2022-11-01-9478','A527-10','sxTMhZ', 'UB')
('SL04652-2022-11-02-9392','S392-8','UVfBTcPz', 'SU')
('AC22517-2022-11-01-9390','A522-12','aQzSXiAhpCUtdp', 'SU')
('SL04652-2022-11-02-9394','S392-10','dCup', 'MB')
('SL04652-2022-11-02-9395','S392-11','bVTTBJdxh', 'UB')
('SL22517-2022-11-02-9546','S398-18','hjcgMPL', 'MB')
('SL04652-2022-11-01-9553','S399-1','NFJpQPCpkFcQ', 'LB')
('AC04652-2022-11-02-9520','A529-16','H', 'UB')
('AC04652-2022-11-01-9481','A527-13','XJxNBBJno', 'LB')
('AC04652-2022-11-02-9521','A529-17','OPhhhIrhFjpe', 'SL')
('AC04652-2022-11-01-9483','A527-15','KlIpEUkN', 'UB')
('SL04652-2022-11-02-9399','S392-15','ICDm', 'SL')
('SL12058-2022-11-01-9381','S391-21','W', 'MB')
('SL04652-2022-11-01-9556','S399-4','Tep', 'LB')
('AC22517-2022-11-01-9393','A522-15','VZYbvnXieHGfUQY', 'UB')
('AC22517-2022-11-02-9552','A531-12','RdSELaug', 'SU')
('SL04652-2022-11-02-9401','S392-17','MvrpGTu', 'LB')
('SL04652-2022-11-02-9404','S392-20','nSBZmzQZPwpTmjP', 'LB')
('SL12058-2022-11-01-9384','S391-24','NuJFNQzDl', 'SU')
('AC22517-2022-11-02-9557','A531-17','CwAdJSFmIdT', 'SL')
('SL22517-2022-11-02-9552','S398-24','C', 'SU')
('SL04652-2022-11-02-9407','S392-23','LJtZ', 'SL')
('SL12058-2022-11-01-9386','S392-2','JomCQYEEuJE', 'MB')
('AC22517-2022-11-01-9396','A522-18','BSXnOJkr', 'SU')
('AC22517-2022-11-02-9560','A532-2','HqgatiBuCYJWdtT', 'LB')
('AC04652-2022-11-01-9488','A528-2','vEUmIfDsvDMeBmB', 'LB')
('AC12058-2022-11-01-9348','A520-6','fSMgPXKYj', 'SU')
('AC22517-2022-11-01-9398','A523-2','vVUtMbwAQwkgqja', 'LB')
('SL04652-2022-11-01-9558','S399-6','NNZOPlSLGNbLeGt', 'UB')
('AC22517-2022-11-01-9399','A523-3','cY', 'UB')
('AC12058-2022-11-01-9349','A520-7','YcHfEIRuwEqYV', 'LB')
('AC12058-2022-11-01-9350','A520-8','Jf', 'LB')
('AC12058-2022-11-01-9351','A520-9','uUzpqZBIXHYPYysy', 'UB')
('AC22517-2022-11-01-9401','A523-5','g', 'SL')
('AC04652-2022-11-02-9532','A530-10','qSH', 'UB')
('SL04652-2022-11-01-9562','S399-10','zo', 'MB')
('AC04652-2022-11-01-9491','A528-5','EvNNnVmmCBTGIix', 'SL')
('SL04652-2022-11-02-9413','S393-5','nxcYuXVr', 'MB')
('AC04652-2022-11-01-9493','A528-7','jbUTvdWpYd', 'LB')
('AC22517-2022-11-01-9405','A523-9','mpJMTf', 'UB')
('AC12058-2022-11-01-9355','A520-13','vHM', 'LB')
('SL22517-2022-11-01-9447','S394-15','IcnCENessVt', 'SL')
('AC22517-2022-11-02-9567','A532-9','SjobJF', 'UB')
('AC22517-2022-11-01-9406','A523-10','ry', 'UB')
('SL22517-2022-11-01-9451','S394-19','k', 'UB')
('AC04652-2022-11-02-9535','A530-13','PLiYHqmucXD', 'LB')
('AC04652-2022-11-01-9497','A528-11','OYdVkkTdTfMkkzP', 'SL')
('SL04652-2022-11-01-9570','S399-18','uxkef', 'MB')
('SL04652-2022-11-02-9417','S393-9','EDPXYXdXkumEGeU', 'LB')
('SL04652-2022-11-02-9418','S393-10','odAftAZzwCS', 'MB')
('AC04652-2022-11-01-9499','A528-13','zRZP', 'LB')
('SL22517-2022-11-02-9558','S399-6','rIrmtadyhq', 'UB')
('SL12058-2022-11-01-9398','S392-14','aWEbLntWnb', 'UB')
('SL04652-2022-11-02-9419','S393-11','beWZZi', 'UB')
('AC04652-2022-11-02-9541','A531-1','O', 'LB')
('SL12058-2022-11-01-9399','S392-15','dgRXa', 'SL')
('AC12058-2022-11-01-9362','A521-2','Q', 'LB')
('SL04652-2022-11-01-9575','S399-23','DysVGyq', 'SL')
('AC04652-2022-11-02-9543','A531-3','izklipdrHpAYDpD', 'UB')
('AC04652-2022-11-02-9544','A531-4','mtILgO', 'UB')
('SL22517-2022-11-02-9562','S399-10','YYQ', 'MB')
('AC04652-2022-11-01-9504','A528-18','q', 'SU')
('AC22517-2022-11-02-9577','A533-1','HYZMtIfrmwoBsJD', 'LB')
('AC04652-2022-11-01-9505','A529-1','DBNXjKZihL', 'LB')
('AC12058-2022-11-01-9365','A521-5','VwPVsaEQCjUVKThM', 'SL')
('SL04652-2022-11-02-9422','S393-14','faz', 'UB')
('SL12058-2022-11-01-9402','S392-18','uGVOTpOpif', 'MB')
('SL04652-2022-11-02-9423','S393-15','PesYVVVGDiOxlsM', 'SL')
('AC12058-2022-11-01-9368','A521-8','rFAqtjHXtM', 'LB')
('AC22517-2022-11-02-9580','A533-4','IKbxWdQdpPuHBDqh', 'UB')
('AC22517-2022-11-02-9581','A533-5','xgbkCXOAw', 'SL')
('AC12058-2022-11-01-9369','A521-9','nbyYqm', 'UB')
('AC04652-2022-11-01-9510','A529-6','GRwXyAFe', 'SU')
('SL22517-2022-11-01-9470','S395-14','oMmXZOVN', 'UB')
('SL04652-2022-11-01-9586','S400-10','dsAYPeVSOmPTG', 'MB')
('AC04652-2022-11-01-9514','A529-10','eSIfWdefLIcKtA', 'UB')
('AC22517-2022-11-02-9584','A533-8','OOHJsRqEEZmCCChZ', 'LB')
('AC22517-2022-11-01-9417','A524-3','VPp', 'UB')
('AC04652-2022-11-01-9515','A529-11','JDqDiWSDwL', 'SL')
('SL22517-2022-11-02-9570','S399-18','W', 'MB')
('SL22517-2022-11-01-9475','S395-19','ckfH', 'UB')
('AC22517-2022-11-01-9419','A524-5','pYPHpyGJtWGf', 'SL')
('SL04652-2022-11-01-9588','S400-12','PUSjfHOSbTS', 'LB')
('SL22517-2022-11-01-9477','S395-21','rlwBqvBBygW', 'MB')
('SL12058-2022-11-01-9411','S393-3','YrZ', 'UB')
('SL12058-2022-11-01-9412','S393-4','impYOiH', 'LB')
('AC22517-2022-11-02-9586','A533-10','EVbnYukQcrdfXV', 'UB')
('SL04652-2022-11-01-9589','S400-13','rqqEHxDxlsWCgnEP', 'MB')
('SL12058-2022-11-01-9414','S393-6','yP', 'UB')
('SL04652-2022-11-02-9435','S394-3','eaRXzXHexq', 'UB')
('SL04652-2022-11-01-9593','S400-17','RhFg', 'LB')
('AC22517-2022-11-01-9425','A524-11','LfIsYh', 'SL')
('AC04652-2022-11-02-9559','A532-1','FYtRQuhGLAuva', 'LB')
('SL04652-2022-11-01-9594','S400-18','qrPEHujhzfdPP', 'MB')
('AC12058-2022-11-01-9387','A522-9','FKUjdKTNzBOAhhd', 'UB')
('AC12058-2022-11-01-9388','A522-10','wJOwSHerMwGYBBut', 'UB')
('AC12058-2022-11-01-9389','A522-11','DrFuuxBDmsFQaJL', 'SL')
('SL22517-2022-11-02-9577','S400-1','JUwil', 'LB')
('SL22517-2022-11-02-9578','S400-2','XlEWoVcvsPZfWvj', 'MB')
('SL04652-2022-11-01-9601','S401-1','tszCQ', 'LB')
('SL04652-2022-11-01-9602','S401-2','IHiuUPcphIwKWzPY', 'MB')
('AC12058-2022-11-01-9395','A522-17','z', 'SL')
('SL04652-2022-11-02-9445','S394-13','HijNyOEtQYqUKstv', 'MB')
('AC22517-2022-11-01-9431','A524-17','qDRLOnoDQHaHUn', 'SL')
('SL22517-2022-11-02-9583','S400-7','pLLDNtS', 'SL')
('AC04652-2022-11-02-9568','A532-10','XBngCjQQnhdeqp', 'UB')
('SL22517-2022-11-02-9586','S400-10','UFttgnolfWMJxM', 'MB')
('SL12058-2022-11-01-9423','S393-15','kRxmIdKWKwl', 'SL')
('SL04652-2022-11-02-9448','S394-16','qfJOWigWWQ', 'SU')
('AC04652-2022-11-02-9570','A532-12','Z', 'SU')
('AC04652-2022-11-02-9571','A532-13','Q', 'LB')
('AC12058-2022-11-01-9402','A523-6','vJUPLxAatGq', 'SU')
('AC22517-2022-11-01-9434','A525-2','VmhoMGf', 'LB')
('SL04652-2022-11-02-9452','S394-20','ZYWAnUHYMm', 'LB')
('AC04652-2022-11-02-9574','A532-16','Rj', 'UB')
('AC04652-2022-11-02-9575','A532-17','OezofnIoUtDphuzM', 'SL')
('SL22517-2022-11-02-9588','S400-12','ryi', 'LB')
('AC04652-2022-11-01-9527','A530-5','GhnTFQ', 'SL')
('AC04652-2022-11-01-9529','A530-7','uKgxBKYgOhy', 'LB')
('SL22517-2022-11-02-9590','S400-14','AfSYaGgsuUDdjQN', 'UB')
('AC22517-2022-11-01-9438','A525-6','qZZ', 'SU')
('AC04652-2022-11-02-9578','A533-2','dUNhdfqrdWt', 'LB')
('SL22517-2022-11-01-9496','S396-16','qlwhnWY', 'SU')
('SL22517-2022-11-01-9497','S396-17','jVKulybChvLZE', 'LB')
('SL12058-2022-11-01-9429','S393-21','FrmHDQcfACeyi', 'MB')
('AC04652-2022-11-01-9535','A530-13','V', 'LB')
('SL12058-2022-11-01-9432','S393-24','XQCYpWkVJo', 'SU')
('AC22517-2022-11-01-9440','A525-8','jsXOcIYAiSeQxksE', 'LB')
('SL04652-2022-11-02-9459','S395-3','Mgksc', 'UB')
('AC22517-2022-11-02-9601','A534-7','BvJFCl', 'LB')
('SL12058-2022-11-01-9434','S394-2','cotaHqV', 'MB')
('AC04652-2022-11-01-9538','A530-16','TdnqntlE', 'UB')
('AC22517-2022-11-01-9442','A525-10','qQVAzloOlW', 'UB')
('AC12058-2022-11-01-9409','A523-13','YRWoAQb', 'LB')
('AC22517-2022-11-02-9606','A534-12','w', 'SU')
('SL04652-2022-11-02-9462','S395-6','ItEnZ', 'UB')
('SL12058-2022-11-01-9437','S394-5','B', 'MB')
('SL22517-2022-11-01-9504','S396-24','OikVOHqAuIG', 'SU')
('AC22517-2022-11-02-9609','A534-15','AOFEZPHFh', 'UB')
('SL22517-2022-11-01-9506','S397-2','uABTJXl', 'MB')
('AC04652-2022-11-01-9542','A531-2','QUuCGZum', 'LB')
('SL04652-2022-11-02-9464','S395-8','gArHwtUAvEHgYy', 'SU')
('AC22517-2022-11-01-9448','A525-16','MEizWwvqnTSwYUfd', 'UB')
('SL04652-2022-11-01-9610','S401-10','zNomDwevyYLHg', 'MB')
('AC04652-2022-11-02-9592','A533-16','UMxYYpKr', 'UB')
('AC04652-2022-11-02-9593','A533-17','ZQzWezcbMlY', 'SL')
('SL04652-2022-11-01-9611','S401-11','bZWFzfgvbUxcgBl', 'UB')
('SL04652-2022-11-01-9612','S401-12','CkZN', 'LB')
('AC22517-2022-11-01-9452','A526-2','repcZePrg', 'LB')
('SL04652-2022-11-02-9470','S395-14','zFzIuRezwZSZehQ', 'UB')
('SL04652-2022-11-02-9471','S395-15','LeeY', 'SL')
('AC04652-2022-11-01-9549','A531-9','ehhavkSIFpxRv', 'UB')
('AC22517-2022-11-01-9454','A526-4','xqdoUyrVgXy', 'UB')
('AC04652-2022-11-01-9552','A531-12','m', 'SU')
('AC22517-2022-11-02-9617','A535-5','bxnBoOhSTT', 'SL')
('SL04652-2022-11-01-9616','S401-16','wYpaBXVYYq', 'SU')
('AC04652-2022-11-02-9595','A534-1','BPVtWQXsk', 'LB')
('AC22517-2022-11-01-9457','A526-7','CuAuHLTEeKE', 'LB')
('SL22517-2022-11-02-9605','S401-5','ZdAkeLSQj', 'MB')
('SL22517-2022-11-01-9512','S397-8','nRdHYi', 'SU')
('SL22517-2022-11-01-9513','S397-9','mjPrVT', 'LB')
('SL04652-2022-11-02-9478','S395-22','dpllBtUTnk', 'UB')
('SL04652-2022-11-01-9618','S401-18','RuQCKLYaPskh', 'MB')
('AC04652-2022-11-01-9556','A531-16','mvuDWMJET', 'UB')
('AC04652-2022-11-02-9597','A534-3','oGmXkB', 'UB')
('AC04652-2022-11-02-9598','A534-4','ZqcH', 'UB')
('AC22517-2022-11-01-9460','A526-10','s', 'UB')
('SL12058-2022-11-01-9445','S394-13','tLV', 'MB')
('SL22517-2022-11-01-9517','S397-13','ARkajpP', 'MB')
('SL12058-2022-11-01-9446','S394-14','KeDiCwsWwMCt', 'UB')
('AC22517-2022-11-02-9621','A535-9','uraHmBMhnG', 'UB')
('AC04652-2022-11-02-9600','A534-6','tdjKxFXFj', 'SU')
('SL04652-2022-11-01-9622','S401-22','Yru', 'UB')
('SL04652-2022-11-02-9479','S395-23','xfecesQJElKzjTY', 'SL')
('SL04652-2022-11-02-9480','S395-24','kmoDTaOBEBWdZD', 'SU')
('SL12058-2022-11-01-9448','S394-16','JLriUdjO', 'SU')
('SL04652-2022-11-01-9625','S402-1','ZyOVcj', 'LB')
('SL04652-2022-11-01-9626','S402-2','GpjOMWVkclI', 'MB')
('AC04652-2022-11-01-9559','A532-1','oCH', 'LB')
('AC04652-2022-11-02-9604','A534-10','XLUZpPre', 'UB')
('AC04652-2022-11-01-9560','A532-2','syJQUpIRgPjdRsW', 'LB')
('SL22517-2022-11-01-9521','S397-17','w', 'LB')
('AC22517-2022-11-02-9627','A535-15','Eqkl', 'UB')
('SL12058-2022-11-01-9449','S394-17','bMbtzsze', 'LB')
('SL04652-2022-11-01-9630','S402-6','SAWMgAJEopkdjpUp', 'UB')
('AC22517-2022-11-02-9630','A535-18','xH', 'SU')
('SL04652-2022-11-02-9486','S396-6','sESj', 'UB')
('AC12058-2022-11-01-9434','A525-2','rIALtUqridCYelj', 'LB')
('SL04652-2022-11-01-9632','S402-8','EOOcq', 'SU')
('AC04652-2022-11-01-9567','A532-9','XiX', 'UB')
('AC04652-2022-11-01-9568','A532-10','fxqqT', 'UB')
('AC04652-2022-11-01-9569','A532-11','fzUEup', 'SL')
('AC04652-2022-11-01-9570','A532-12','JdWLVox', 'SU')
('AC22517-2022-11-01-9467','A526-17','Mq', 'SL')
('SL22517-2022-11-02-9623','S401-23','InIKWgCJKjmKhKYE', 'SL')
('SL04652-2022-11-01-9636','S402-12','J', 'LB')
('SL04652-2022-11-02-9489','S396-9','IAbqne', 'LB')
('SL22517-2022-11-01-9524','S397-20','hliT', 'LB')
('AC22517-2022-11-01-9469','A527-1','bw', 'LB')
('SL04652-2022-11-01-9639','S402-15','KEdoxOCHm', 'SL')
('SL04652-2022-11-01-9640','S402-16','oQNVDpPoJWyK', 'SU')
('SL04652-2022-11-01-9642','S402-18','HjmDxQw', 'MB')
('SL12058-2022-11-01-9452','S394-20','Swp', 'LB')
('SL22517-2022-11-01-9527','S397-23','u', 'SL')
('AC22517-2022-11-02-9640','A536-10','aEYH', 'UB')
('SL04652-2022-11-01-9644','S402-20','bctxDKzkx', 'LB')
('AC12058-2022-11-01-9441','A525-9','ea', 'UB')
('AC12058-2022-11-01-9442','A525-10','FxFOrpCjkelTgUBe', 'UB')
('SL22517-2022-11-02-9628','S402-4','eKUsFGKeceDYh', 'LB')
('AC04652-2022-11-01-9580','A533-4','NadzZToXzejLKJCB', 'UB')
('SL22517-2022-11-01-9531','S398-3','XJhbuwpOZ', 'UB')
('AC04652-2022-11-01-9583','A533-7','onBRGBREnPzJZn', 'LB')
('SL04652-2022-11-02-9494','S396-14','nGvtNjGsCv', 'UB')
('AC04652-2022-11-01-9585','A533-9','kjGQlldvv', 'UB')
('AC04652-2022-11-01-9586','A533-10','DRBuqoNLTnM', 'UB')
('SL22517-2022-11-02-9630','S402-6','vCW', 'UB')
('AC04652-2022-11-02-9619','A535-7','ZObzfhS', 'LB')
('SL12058-2022-11-01-9459','S395-3','QTYfqHpLb', 'UB')
('SL04652-2022-11-01-9649','S403-1','qXVmotzbDWXSjYa', 'LB')
('AC04652-2022-11-02-9621','A535-9','LooODIBHe', 'UB')
('AC04652-2022-11-02-9622','A535-10','KlRNLzPER', 'UB')
('SL12058-2022-11-01-9460','S395-4','DSYURDVNNOGXp', 'LB')
('SL22517-2022-11-01-9538','S398-10','lTSoKinRz', 'MB')
('AC22517-2022-11-02-9653','A537-5','seWERdM', 'SL')
('SL22517-2022-11-01-9539','S398-11','boeVAwjosCuljpND', 'UB')
('AC22517-2022-11-02-9654','A537-6','CzsbPzspBkr', 'SU')
('AC04652-2022-11-01-9589','A533-13','mkgTzkhvAcArhJnH', 'LB')
('AC22517-2022-11-02-9655','A537-7','ogHJWPwbCO', 'LB')
('AC22517-2022-11-01-9480','A527-12','edPWZnu', 'SU')
('AC04652-2022-11-02-9624','A535-12','SMwHcvOGMEmmBbOK', 'SU')
('SL04652-2022-11-02-9501','S396-21','Tg', 'MB')
('SL04652-2022-11-02-9502','S396-22','x', 'UB')
('AC22517-2022-11-02-9657','A537-9','hkooNyXXBG', 'UB')
('AC04652-2022-11-02-9627','A535-15','YkASafJgvxuTag', 'UB')
('SL04652-2022-11-02-9505','S397-1','wVMa', 'LB')
('AC12058-2022-11-01-9455','A526-5','mykzydvhQNeFH', 'SL')
('AC22517-2022-11-01-9486','A527-18','QkNTsRYvLcrnxUAN', 'SU')
('SL22517-2022-11-02-9637','S402-13','ONnRDKud', 'MB')
('SL22517-2022-11-02-9638','S402-14','JyIieVzjWyEs', 'UB')
('AC04652-2022-11-02-9632','A536-2','NkuQdXFOxYZWdF', 'LB')
('AC22517-2022-11-01-9487','A528-1','sUSuMEyA', 'LB')
('AC12058-2022-11-01-9458','A526-8','iQOlDDKiVsAzsOx', 'LB')
('AC22517-2022-11-02-9664','A537-16','HfYynyfCYxi', 'UB')
('AC12058-2022-11-01-9459','A526-9','V', 'UB')
('SL22517-2022-11-01-9548','S398-20','oCcqxqWO', 'LB')
('AC12058-2022-11-01-9462','A526-12','omgzroEZdDdyYxH', 'SU')
('SL04652-2022-11-01-9659','S403-11','fnPpYgiKBtaf', 'UB')
('SL22517-2022-11-02-9641','S402-17','vaGNcmfP', 'LB')
('AC04652-2022-11-01-9597','A534-3','SAEtnMuTZcziGQ', 'UB')
('SL12058-2022-11-01-9475','S395-19','USNdqvdUHdk', 'UB')
('SL22517-2022-11-02-9644','S402-20','b', 'LB')
('AC22517-2022-11-02-9667','A538-1','DywtWGiApnJGQoFv', 'LB')
('AC12058-2022-11-01-9464','A526-14','kVYGjBx', 'LB')
('SL22517-2022-11-01-9552','S398-24','OwQgvZZbU', 'SU')
('AC04652-2022-11-02-9640','A536-10','vTTCthWCQDafnsj', 'UB')
('AC04652-2022-11-01-9603','A534-9','Gc', 'UB')
('AC22517-2022-11-02-9669','A538-3','xhPBoWlxQIQC', 'UB')
('AC12058-2022-11-01-9466','A526-16','oABqFtt', 'UB')
('AC22517-2022-11-01-9495','A528-9','qKArZSoSMiWovEej', 'UB')
('AC12058-2022-11-01-9467','A526-17','rlsGVlpcainvA', 'SL')
('SL22517-2022-11-02-9649','S403-1','nSxYCGYguPPQGVE', 'LB')
('SL12058-2022-11-01-9480','S395-24','avWa', 'SU')
('SL04652-2022-11-01-9666','S403-18','CESyDOU', 'MB')
('AC12058-2022-11-01-9468','A526-18','ZX', 'SU')
('SL04652-2022-11-01-9668','S403-20','mckiAejp', 'LB')
('SL12058-2022-11-01-9482','S396-2','YXClnodD', 'MB')
('AC04652-2022-11-01-9609','A534-15','TRRSFceI', 'UB')
('SL04652-2022-11-02-9517','S397-13','kSM', 'MB')
('AC04652-2022-11-02-9648','A536-18','jk', 'SU')
('SL04652-2022-11-02-9518','S397-14','zQkaruoKHLwdQV', 'UB')
('SL12058-2022-11-01-9486','S396-6','wngMbVHfuxaffJZ', 'UB')
('AC22517-2022-11-02-9674','A538-8','XbqM', 'LB')
('AC12058-2022-11-01-9473','A527-5','LQLpvUnlPKCfdV', 'SL')
('SL22517-2022-11-01-9558','S399-6','UA', 'UB')
('SL04652-2022-11-02-9521','S397-17','agtvbt', 'LB')
('SL12058-2022-11-01-9488','S396-8','w', 'SU')
('SL04652-2022-11-02-9522','S397-18','WydFizsl', 'MB')
('SL22517-2022-11-02-9660','S403-12','UBaHjEYCNODjju', 'LB')
('SL04652-2022-11-01-9675','S404-3','RmcpGB', 'UB')
('SL04652-2022-11-02-9525','S397-21','MZRh', 'MB')
('AC04652-2022-11-01-9616','A535-4','RDTkZMmJZZVhyD', 'UB')
('AC04652-2022-11-02-9656','A537-8','OoDPxq', 'LB')
('AC04652-2022-11-01-9618','A535-6','SYbNShJ', 'SU')
('SL12058-2022-11-01-9490','S396-10','HUlcmqhOzivdMt', 'MB')
('AC04652-2022-11-02-9660','A537-12','qlvkpQGvhMGbfkH', 'SU')
('SL22517-2022-11-01-9569','S399-17','vULd', 'LB')
('AC04652-2022-11-02-9662','A537-14','SAArz', 'LB')
('SL22517-2022-11-02-9664','S403-16','izmVXp', 'SU')
