('SL04652-2022-11-02-11','S1-11','Cfih', 'UB')
('SL12058-2022-11-01-9096','S379-24','bRtIgRCKLkZ', 'SU')
('AC22517-2022-11-02-9230','A513-14','ZMm', 'LB')
('SL22517-2022-11-02-9130','S381-10','fFJKiZDltWJr', 'MB')
('SL04652-2022-11-01-9018','S376-18','hvcxXjUBl', 'MB')
('SL04652-2022-11-02-9117','S380-21','m', 'MB')
('AC22517-2022-11-01-8988','A500-6','ACjyJYlzyjl', 'SU')
('SL22517-2022-11-01-9023','S376-23','HIir', 'SL')
('AC22517-2022-11-02-9234','A513-18','gcuU', 'SU')
('SL22517-2022-11-02-9135','S381-15','OVsBihgailNwOZJ', 'SL')
('SL04652-2022-11-02-9121','S381-1','vVwzghO', 'LB')
('AC22517-2022-11-02-9237','A514-3','ifukkAY', 'UB')
('AC22517-2022-11-01-8993','A500-11','XRuxMerFq', 'SL')
('SL12058-2022-11-01-9107','S380-11','maORjluBKUvFmr', 'UB')
('SL12058-2022-11-01-9108','S380-12','ZNWnVJTUOQyln', 'LB')
('SL12058-2022-11-01-9110','S380-14','InXdGXgbzIFhYY', 'UB')
('SL04652-2022-11-01-9032','S377-8','wHK', 'SU')
('SL12058-2022-11-01-9111','S380-15','PSkFKtUrAaQ', 'SL')
('SL22517-2022-11-02-9143','S381-23','RyReLsCu', 'SL')
('SL22517-2022-11-01-9033','S377-9','rDodE', 'LB')
('SL22517-2022-11-02-9146','S382-2','EMfoINpMAEAYp', 'MB')
('AC12058-2022-11-01-9109','A507-1','orrYLpx', 'LB')
('SL22517-2022-11-01-9038','S377-14','qwLZf', 'UB')
('AC22517-2022-11-01-9000','A500-18','ebbP', 'SU')
('AC22517-2022-11-02-9257','A515-5','JgMUgknmjkdtuE', 'SL')
('AC22517-2022-11-01-9002','A501-2','RFlzZxs', 'LB')
('SL04652-2022-11-01-9042','S377-18','YeYGfkj', 'MB')
('SL22517-2022-11-01-9042','S377-18','OoGCqbEV', 'MB')
('SL04652-2022-11-02-9138','S381-18','YaFfFnokhIDX', 'MB')
('SL04652-2022-11-02-9139','S381-19','ZNmUcQYl', 'UB')
('AC22517-2022-11-01-9006','A501-6','KhDqvLFVAaFJB', 'SU')
('AC04652-2022-11-02-9018','A501-18','q', 'SU')
('SL12058-2022-11-01-9130','S381-10','glrctyJdXxHb', 'MB')
('SL04652-2022-11-02-9143','S381-23','KCB', 'SL')
('AC12058-2022-11-01-9123','A507-15','aH', 'UB')
('SL12058-2022-11-01-9134','S381-14','xq', 'UB')
('SL22517-2022-11-02-9155','S382-11','lMBAgtJCzTwLiEx', 'UB')
('SL04652-2022-11-01-9052','S378-4','QwVYLpfwbxR', 'LB')
('AC04652-2022-11-02-9021','A502-3','ros', 'UB')
('SL04652-2022-11-01-9053','S378-5','BQSLMWBb', 'MB')
('SL22517-2022-11-02-9158','S382-14','ShgwQi', 'UB')
('SL04652-2022-11-02-9144','S381-24','L', 'SU')
('SL04652-2022-11-02-9145','S382-1','pBphamJNM', 'LB')
('AC12058-2022-11-01-9127','A508-1','PEzkwjrOVVNG', 'LB')
('SL04652-2022-11-01-9056','S378-8','cgkWCIBbxZ', 'SU')
('SL22517-2022-11-01-9058','S378-10','nxIXZokWsqGtyJ', 'MB')
('AC22517-2022-11-01-9014','A501-14','jo', 'LB')
('SL04652-2022-11-02-9148','S382-4','gMbdMXbOYboMSyC', 'LB')
('SL22517-2022-11-01-9061','S378-13','mlriNHeytybtNL', 'MB')
('AC22517-2022-11-02-9270','A515-18','a', 'SU')
('AC04652-2022-11-01-9180','A510-18','ojMpT', 'SU')
('SL12058-2022-11-01-9143','S381-23','cutMoFsRpWIjSAsW', 'SL')
('SL22517-2022-11-01-9065','S378-17','yQmVQvtw', 'LB')
('AC04652-2022-11-01-9183','A511-3','sznClJQIGGwXaAKg', 'UB')
('SL22517-2022-11-02-9170','S383-2','gyDm', 'MB')
('SL04652-2022-11-01-9063','S378-15','k', 'SL')
('AC04652-2022-11-02-9033','A502-15','hVQ', 'UB')
('SL22517-2022-11-01-9067','S378-19','VmmYhTvBgenYTgA', 'UB')
('AC12058-2022-11-01-9134','A508-8','xcyv', 'LB')
('AC22517-2022-11-01-9024','A502-6','NURRH', 'SU')
('AC04652-2022-11-02-9035','A502-17','mdEkJ', 'SL')
('SL04652-2022-11-02-9156','S382-12','FRLVQgePU', 'LB')
('SL12058-2022-11-01-9153','S382-9','xxKb', 'LB')
('SL12058-2022-11-01-9154','S382-10','iQVgkOC', 'MB')
('SL22517-2022-11-02-9176','S383-8','S', 'SU')
('AC22517-2022-11-01-9027','A502-9','LU', 'UB')
('AC04652-2022-11-02-9039','A503-3','uoGrhw', 'UB')
('SL22517-2022-11-02-9179','S383-11','WRF', 'UB')
('AC04652-2022-11-02-9041','A503-5','OoZB', 'SL')
('AC12058-2022-11-01-9144','A508-18','KQvlIxhEJOYhS', 'SU')
('AC22517-2022-11-02-9285','A516-15','EuTnoWLc', 'UB')
('SL12058-2022-11-01-9157','S382-13','SFeOyLsgZJuwRF', 'MB')
('SL12058-2022-11-01-9162','S382-18','jgUaZXECxZKZDJ', 'MB')
('AC22517-2022-11-01-9036','A502-18','imLhkFPVtprzGoVM', 'SU')
('AC22517-2022-11-02-9293','A517-5','wRELkwYUxD', 'SL')
('AC04652-2022-11-02-9047','A503-11','T', 'SL')
('AC22517-2022-11-02-9295','A517-7','f', 'LB')
('SL04652-2022-11-01-9091','S379-19','vLKksNJBnysa', 'UB')
('AC22517-2022-11-02-9303','A517-15','UfQN', 'UB')
('SL12058-2022-11-01-9173','S383-5','JPpigZIcQwHC', 'MB')
('AC12058-2022-11-01-9157','A509-13','WbKtMDdzoDBzhTON', 'LB')
('SL12058-2022-11-01-9174','S383-6','TTiJBYHB', 'UB')
('AC04652-2022-11-01-9202','A512-4','JMboLiBXYnPk', 'UB')
('AC22517-2022-11-01-9044','A503-8','R', 'LB')
('AC12058-2022-11-01-9159','A509-15','BxZrIyoSOYjiC', 'UB')
('SL04652-2022-11-01-9095','S379-23','QgQK', 'SL')
('AC04652-2022-11-02-9058','A504-4','JlGAdfMzMxYzak', 'UB')
('AC12058-2022-11-01-9160','A509-16','hwAgqZanBFzqVVBK', 'UB')
('SL04652-2022-11-01-9098','S380-2','mTGHxGDvenXWrMGV', 'MB')
('SL22517-2022-11-02-9190','S383-22','BzSFXLlgFOv', 'UB')
('SL04652-2022-11-02-9176','S383-8','MCQlHVEhXuBuSJ', 'SU')
('AC22517-2022-11-02-9309','A518-3','HhepzKYGqHxiO', 'UB')
('SL12058-2022-11-01-9176','S383-8','K', 'SU')
('AC12058-2022-11-01-9163','A510-1','TwWpuEOTOtn', 'LB')
('SL04652-2022-11-01-9101','S380-5','UbCkWtkUiQzW', 'MB')
('AC22517-2022-11-02-9312','A518-6','NqMtxDn', 'SU')
('SL12058-2022-11-01-9179','S383-11','B', 'UB')
('SL12058-2022-11-01-9180','S383-12','yEWvcJNaiMkERauO', 'LB')
('AC04652-2022-11-02-9060','A504-6','RMfAmhK', 'SU')
('SL22517-2022-11-01-9111','S380-15','mKpZQoSUr', 'SL')
('AC22517-2022-11-01-9056','A504-2','YdOJzvJKLIkWbfP', 'LB')
('SL12058-2022-11-01-9184','S383-16','TaGMiuoBmZyYe', 'SU')
('AC22517-2022-11-01-9061','A504-7','bUZWQkcWFqt', 'LB')
('AC22517-2022-11-01-9062','A504-8','yhvOVge', 'LB')
('SL22517-2022-11-01-9121','S381-1','halYywvhfhQ', 'LB')
('AC22517-2022-11-01-9067','A504-13','xJ', 'LB')
('AC04652-2022-11-02-9076','A505-4','IZiiPdPV', 'UB')
('AC22517-2022-11-01-9070','A504-16','K', 'UB')
('SL22517-2022-11-01-9128','S381-8','h', 'SU')
('AC12058-2022-11-01-9182','A511-2','xJVCrJbSqdjzka', 'LB')
('AC04652-2022-11-02-9078','A505-6','IiCaXYNfHlJXYlMa', 'SU')
('SL04652-2022-11-01-9116','S380-20','LOSWbG', 'LB')
('AC12058-2022-11-01-9185','A511-5','SQEOD', 'SL')
('SL04652-2022-11-02-9199','S384-7','LZRsbnMcoU', 'SL')
('SL04652-2022-11-02-9200','S384-8','SndPIoOkrdbmmVs', 'SU')
('AC04652-2022-11-01-9233','A513-17','BNaWvVkDo', 'SL')
('AC12058-2022-11-01-9188','A511-8','WaeviGxejnKkNzb', 'LB')
('AC12058-2022-11-01-9189','A511-9','VhwKuLkzGW', 'UB')
('AC12058-2022-11-01-9198','A511-18','FnQaojx', 'SU')
('AC04652-2022-11-01-9242','A514-8','uZghIAHXwD', 'LB')
('SL22517-2022-11-01-9141','S381-21','MLfYTk', 'MB')
('SL12058-2022-11-01-9211','S384-19','UZkwh', 'UB')
('AC04652-2022-11-01-9245','A514-11','ZEVDQ', 'SL')
('SL12058-2022-11-01-9212','S384-20','P', 'LB')
('SL04652-2022-11-01-9125','S381-5','oyGeKWPqvMfWkzo', 'MB')
('SL22517-2022-11-01-9144','S381-24','QKuHlkgH', 'SU')
('SL12058-2022-11-01-9214','S384-22','geJf', 'UB')
('AC22517-2022-11-01-9088','A505-16','pCc', 'UB')
('AC12058-2022-11-01-9209','A512-11','bmhQNdaps', 'SL')
('SL04652-2022-11-02-9219','S385-3','LUPTIubdwINYxICK', 'UB')
('SL04652-2022-11-01-9133','S381-13','YucVIy', 'MB')
('AC22517-2022-11-02-9350','A520-8','GG', 'LB')
('SL22517-2022-11-02-9229','S385-13','zvvOhvybVox', 'MB')
('SL04652-2022-11-01-9134','S381-14','OyqA', 'UB')
('SL22517-2022-11-02-9231','S385-15','piVBWMbBRsEWn', 'SL')
('AC04652-2022-11-02-9101','A506-11','L', 'SL')
('AC04652-2022-11-02-9103','A506-13','MKjzZzISXQxCcwD', 'LB')
('AC22517-2022-11-02-9354','A520-12','L', 'SU')
('AC04652-2022-11-01-9259','A515-7','CHIfr', 'LB')
('SL04652-2022-11-01-9139','S381-19','MxTcGiwToXZN', 'UB')
('SL22517-2022-11-01-9152','S382-8','g', 'SU')
('AC22517-2022-11-02-9357','A520-15','qCVTuWj', 'UB')
('SL04652-2022-11-01-9142','S381-22','dAYIKKWqBj', 'UB')
('AC22517-2022-11-02-9361','A521-1','Vx', 'LB')
('SL22517-2022-11-02-9237','S385-21','nyyYCDnfnunofBUF', 'MB')
('SL04652-2022-11-02-9230','S385-14','LDIFdC', 'UB')
('AC04652-2022-11-01-9263','A515-11','m', 'SL')
('AC12058-2022-11-01-9222','A513-6','eWokABlblaexUasV', 'SU')
('AC04652-2022-11-02-9115','A507-7','QLeaEzaYByqLLMt', 'LB')
('AC22517-2022-11-02-9368','A521-8','FUSrCz', 'LB')
('AC04652-2022-11-02-9116','A507-8','gxG', 'LB')
('AC12058-2022-11-01-9226','A513-10','hb', 'UB')
('SL04652-2022-11-02-9238','S385-22','TiyrLkXOxFQhxkhp', 'UB')
('SL04652-2022-11-02-9239','S385-23','TVEyJRyvQlrkMzX', 'SL')
('AC04652-2022-11-01-9275','A516-5','nBcMzoeO', 'SL')
('SL22517-2022-11-02-9251','S386-11','W', 'UB')
('AC22517-2022-11-02-9376','A521-16','lXdtlMMtqKukVZC', 'UB')
('SL22517-2022-11-02-9253','S386-13','NXHLrSCgePEr', 'MB')
('AC22517-2022-11-01-9113','A507-5','TfmuPVBRn', 'SL')
('AC04652-2022-11-01-9281','A516-11','cPPLmhQvMG', 'SL')
('SL12058-2022-11-01-9242','S386-2','kpq', 'MB')
('SL04652-2022-11-02-9248','S386-8','qyzUjRGkeyo', 'SU')
('SL04652-2022-11-01-9159','S382-15','B', 'SL')
('AC22517-2022-11-01-9118','A507-10','mv', 'UB')
('AC12058-2022-11-01-9238','A514-4','kKk', 'UB')
('SL04652-2022-11-02-9254','S386-14','jgiKLHNwVJlO', 'UB')
('SL04652-2022-11-01-9162','S382-18','kqgpQ', 'MB')
('AC22517-2022-11-02-9383','A522-5','jWCnfjwrWBL', 'SL')
('SL22517-2022-11-01-9173','S383-5','soYePwZNjvHY', 'MB')
('AC04652-2022-11-01-9289','A517-1','GRVgnXkJEIkuxUM', 'LB')
('AC12058-2022-11-01-9248','A514-14','uzkPpWtCg', 'LB')
('SL04652-2022-11-02-9263','S386-23','PcqetiEMKqHGIN', 'SL')
('AC12058-2022-11-01-9253','A515-1','wWXSseGhOEHJBK', 'LB')
('SL12058-2022-11-01-9254','S386-14','qQnTprWI', 'UB')
('SL22517-2022-11-02-9266','S387-2','cPCLgXEWHM', 'MB')
('AC22517-2022-11-02-9391','A522-13','hSfnHtD', 'LB')
('SL12058-2022-11-01-9256','S386-16','gTPeCmckYaXXE', 'SU')
('AC04652-2022-11-01-9301','A517-13','WDCgJj', 'LB')
('AC12058-2022-11-01-9261','A515-9','ylafXFObjC', 'UB')
('SL04652-2022-11-01-9180','S383-12','q', 'LB')
('AC22517-2022-11-02-9397','A523-1','phPYWjAVCOUOCb', 'LB')
('SL04652-2022-11-01-9182','S383-14','ktSscI', 'UB')
('SL22517-2022-11-01-9190','S383-22','ImJrFMWEiQpWhp', 'UB')
('AC22517-2022-11-01-9133','A508-7','bEtKH', 'LB')
('AC04652-2022-11-01-9307','A518-1','GjFGayv', 'LB')
('AC12058-2022-11-01-9269','A515-17','GECnmxAZkyEnz', 'SL')
('SL22517-2022-11-02-9276','S387-12','Ebnvz', 'LB')
('SL12058-2022-11-01-9263','S386-23','wvxzExsLnQDgACGe', 'SL')
('SL04652-2022-11-02-9279','S387-15','ShFz', 'SL')
('AC12058-2022-11-01-9270','A515-18','eaEOnLOl', 'SU')
('AC04652-2022-11-02-9149','A509-5','jxqUoheRYMvdC', 'SL')
('SL22517-2022-11-01-9200','S384-8','qaeXdQWB', 'SU')
('AC04652-2022-11-01-9314','A518-8','VBYOOkkF', 'LB')
('AC12058-2022-11-01-9275','A516-5','KteovuckwwhbRJRH', 'SL')
('AC22517-2022-11-01-9146','A509-2','rLuDLnZvh', 'LB')
('AC22517-2022-11-02-9419','A524-5','EVuDy', 'SL')
('AC12058-2022-11-01-9276','A516-6','ZYqfxPJlk', 'SU')
('SL12058-2022-11-01-9268','S387-4','oSIaqnTYrty', 'LB')
('SL22517-2022-11-01-9208','S384-16','LZm', 'SU')
('AC04652-2022-11-02-9154','A509-10','SiKUchKyhKU', 'UB')
('SL22517-2022-11-01-9212','S384-20','laOXO', 'LB')
('SL12058-2022-11-01-9273','S387-9','WKJYWzuytgGDMp', 'LB')
('SL04652-2022-11-02-9288','S387-24','KAQYkFJDZafMHd', 'SU')
('SL22517-2022-11-02-9289','S388-1','UdIySoSnN', 'LB')
('AC04652-2022-11-02-9155','A509-11','pbuGoAMEkMuaQ', 'SL')
('AC22517-2022-11-01-9154','A509-10','Dghua', 'UB')
('AC04652-2022-11-01-9318','A518-12','AmfvUfLx', 'SU')
('SL12058-2022-11-01-9280','S387-16','FquVlEisGJr', 'SU')
('AC22517-2022-11-01-9157','A509-13','JNDN', 'LB')
('AC22517-2022-11-02-9428','A524-14','jbWvIFYrWYcOW', 'LB')
('SL04652-2022-11-02-9291','S388-3','bj', 'UB')
('SL22517-2022-11-01-9221','S385-5','Tsqul', 'MB')
('AC04652-2022-11-02-9159','A509-15','ggCRWTVhMMd', 'UB')
('AC12058-2022-11-01-9292','A517-4','ovmrVPAJtI', 'UB')
('SL04652-2022-11-02-9292','S388-4','KNhdsxILzpKeK', 'LB')
('AC22517-2022-11-01-9161','A509-17','PamOnxMVhVJadHLe', 'SL')
('SL22517-2022-11-02-9299','S388-11','c', 'UB')
('AC04652-2022-11-01-9324','A518-18','ndCmkEJCuoQI', 'SU')
('AC22517-2022-11-02-9433','A525-1','fKSPVUH', 'LB')
('SL22517-2022-11-01-9229','S385-13','yhVlzSdLOIxu', 'MB')
('AC04652-2022-11-02-9169','A510-7','hWFrYKNWWTqpepG', 'LB')
('AC04652-2022-11-01-9330','A519-6','Au', 'SU')
('SL04652-2022-11-01-9209','S384-17','ABNDEjIFcWN', 'LB')
('SL04652-2022-11-02-9301','S388-13','xZuvtuSVMjDe', 'MB')
('SL22517-2022-11-02-9311','S388-23','lF', 'SL')
('SL04652-2022-11-02-9321','S389-9','xne', 'LB')
('SL12058-2022-11-01-9306','S388-18','BExa', 'MB')
('SL22517-2022-11-01-9242','S386-2','oUa', 'MB')
('AC22517-2022-11-02-9453','A526-3','RCRaRMNRCKyMDSVy', 'UB')
('SL04652-2022-11-01-9227','S385-11','VXZJrtnSkoVfix', 'UB')
('AC04652-2022-11-01-9341','A519-17','nStLriOZ', 'SL')
('AC22517-2022-11-02-9456','A526-6','vpppl', 'SU')
('AC04652-2022-11-02-9187','A511-7','AdzJFyqLcDu', 'LB')
('AC04652-2022-11-02-9188','A511-8','zOjrgt', 'LB')
('SL04652-2022-11-01-9230','S385-14','WIwdkwsS', 'UB')
('AC12058-2022-11-01-9320','A518-14','jxA', 'LB')
('SL22517-2022-11-02-9315','S389-3','fCM', 'UB')
('SL04652-2022-11-02-9328','S389-16','ouDIjMYIUDLQPCS', 'SU')
('AC12058-2022-11-01-9322','A518-16','SEsjEydLUs', 'UB')
('AC04652-2022-11-02-9192','A511-12','KLIxz', 'SU')
('SL04652-2022-11-01-9236','S385-20','EQrVhRQm', 'LB')
('SL04652-2022-11-02-9331','S389-19','AOuqvzP', 'UB')
('AC22517-2022-11-02-9462','A526-12','vzxyT', 'SU')
('SL04652-2022-11-02-9333','S389-21','cEjIHsbDutfTP', 'MB')
('AC12058-2022-11-01-9325','A519-1','pQYXdP', 'LB')
('SL22517-2022-11-01-9253','S386-13','GHGvglXFKPv', 'MB')
('SL04652-2022-11-01-9246','S386-6','eWyHsrpjFnY', 'UB')
('SL22517-2022-11-01-9260','S386-20','KoXmAUKLho', 'LB')
('SL12058-2022-11-01-9320','S389-8','qOqPvMf', 'SU')
('SL22517-2022-11-02-9326','S389-14','qCQyaedmq', 'UB')
('AC04652-2022-11-01-9353','A520-11','GrcOmL', 'SL')
('AC04652-2022-11-02-9209','A512-11','ogIzOdK', 'SL')
('AC22517-2022-11-02-9470','A527-2','whCO', 'LB')
('AC12058-2022-11-01-9331','A519-7','XEgBL', 'LB')
('SL04652-2022-11-01-9252','S386-12','INjzJDwulTi', 'LB')
('AC04652-2022-11-02-9213','A512-15','cPP', 'UB')
('AC12058-2022-11-01-9335','A519-11','XiJx', 'SL')
('SL22517-2022-11-02-9340','S390-4','pPaQdliyrjaFK', 'LB')
('SL12058-2022-11-01-9330','S389-18','jerYFiYobVzbx', 'MB')
('SL22517-2022-11-01-9271','S387-7','fUJdCFgRio', 'SL')
('AC12058-2022-11-01-9342','A519-18','Ljyt', 'SU')
('SL22517-2022-11-02-9341','S390-5','gWc', 'MB')
('AC12058-2022-11-01-9344','A520-2','gBthRzJiutaxFPK', 'LB')
('AC04652-2022-11-01-9369','A521-9','dHHqRBDTP', 'UB')
('SL04652-2022-11-01-9266','S387-2','wwmWsPWsToqwqxsY', 'MB')
('SL22517-2022-11-02-9344','S390-8','opgo', 'SU')
('AC04652-2022-11-02-9221','A513-5','iLmM', 'SL')
('SL22517-2022-11-02-9351','S390-15','RYFiFNUUta', 'SL')
('SL12058-2022-11-01-9345','S390-9','nNHyBmvANAyA', 'LB')
('SL22517-2022-11-02-9355','S390-19','jUTaVrER', 'UB')
('AC22517-2022-11-01-9221','A513-5','AjKBmJZDJxBSBpIR', 'SL')
('SL22517-2022-11-02-9356','S390-20','WoCG', 'LB')
('AC22517-2022-11-02-9492','A528-6','TtqnSFA', 'SU')
('SL04652-2022-11-01-9280','S387-16','Mg', 'SU')
('SL04652-2022-11-01-9281','S387-17','QzIvzDfAoUvHaGbH', 'LB')
('SL22517-2022-11-02-9363','S391-3','RcijUZHR', 'UB')
('SL04652-2022-11-01-9283','S387-19','TkHkAU', 'UB')
('AC12058-2022-11-01-9365','A521-5','xYnEaSyrbjHkj', 'SL')
('SL22517-2022-11-01-9299','S388-11','uxjeFdcwXPFPqFHO', 'UB')
('SL22517-2022-11-02-9366','S391-6','KPSRTnaOIfdI', 'UB')
('SL04652-2022-11-01-9288','S387-24','uOYnYRce', 'SU')
('SL04652-2022-11-01-9289','S388-1','LlVWNroK', 'LB')
('SL22517-2022-11-01-9301','S388-13','DZxioAbOAuJV', 'MB')
('AC22517-2022-11-02-9502','A528-16','VMBXmIJLtVuzYgb', 'UB')
('SL04652-2022-11-01-9297','S388-9','QvatVOHGhQmRX', 'LB')
('AC22517-2022-11-01-9236','A514-2','YEJKaza', 'LB')
('SL04652-2022-11-02-9380','S391-20','RiSycbuoEUuBIeKN', 'LB')
('SL22517-2022-11-01-9306','S388-18','IeXUvmSslNa', 'MB')
('SL22517-2022-11-01-9307','S388-19','gTtvyAYTqrXXa', 'UB')
('AC22517-2022-11-02-9506','A529-2','GXbkecRkVJ', 'LB')
('SL12058-2022-11-01-9363','S391-3','Kh', 'UB')
('AC22517-2022-11-01-9243','A514-9','HPboEpBRpHjSrf', 'UB')
('SL04652-2022-11-02-9384','S391-24','ZPwQGAnAlCVcRz', 'SU')
('SL04652-2022-11-01-9308','S388-20','hlNWk', 'LB')
('AC22517-2022-11-02-9511','A529-7','domLVEdhVkoyJe', 'LB')
('AC22517-2022-11-01-9248','A514-14','oFbzl', 'LB')
('SL12058-2022-11-01-9372','S391-12','uiix', 'LB')
('AC04652-2022-11-01-9403','A523-7','EmBYqFX', 'LB')
('AC22517-2022-11-01-9251','A514-17','UTmUcjebkfLJ', 'SL')
('AC22517-2022-11-01-9252','A514-18','EIxxPxFDVr', 'SU')
('SL12058-2022-11-01-9378','S391-18','uLDCgAaQWr', 'MB')
('AC12058-2022-11-01-9385','A522-7','zGHPNzj', 'LB')
('AC04652-2022-11-01-9405','A523-9','KdjJ', 'UB')
('AC04652-2022-11-02-9259','A515-7','SIjkcmJh', 'LB')
('AC22517-2022-11-01-9257','A515-5','mLmuRQgLUENywmm', 'SL')
('AC04652-2022-11-01-9407','A523-11','mrPtgVK', 'SL')
('SL12058-2022-11-01-9381','S391-21','E', 'MB')
('SL04652-2022-11-02-9394','S392-10','e', 'MB')
('AC12058-2022-11-01-9390','A522-12','jaHbktoYntvAxZr', 'SU')
('SL04652-2022-11-02-9395','S392-11','cyUJuVjS', 'UB')
('AC22517-2022-11-02-9530','A530-8','cWDOtYHnbfXViqlK', 'LB')
('AC04652-2022-11-02-9265','A515-13','wUtMLFIK', 'LB')
('AC04652-2022-11-02-9266','A515-14','bZeLihYzTXveDgb', 'LB')
('AC04652-2022-11-02-9267','A515-15','eKrXz', 'UB')
('AC22517-2022-11-02-9532','A530-10','OEWDyKH', 'UB')
('AC04652-2022-11-02-9272','A516-2','uDbuFEQ', 'LB')
('SL04652-2022-11-01-9340','S390-4','HuOA', 'LB')
('SL12058-2022-11-01-9393','S392-9','JsyYjhGSnfOfjgnP', 'LB')
('AC04652-2022-11-01-9420','A524-6','ctChdqANcjmYUE', 'SU')
('SL22517-2022-11-01-9336','S389-24','QUEquDq', 'SU')
('AC04652-2022-11-01-9425','A524-11','AYlzwefMLLgUpN', 'SL')
('SL04652-2022-11-02-9415','S393-7','vHsWq', 'SL')
('SL22517-2022-11-02-9399','S392-15','WTLTgzPoOiKKJR', 'SL')
('AC22517-2022-11-02-9542','A531-2','iTGtVgdvmawcaKH', 'LB')
('SL04652-2022-11-01-9355','S390-19','yASV', 'UB')
('AC22517-2022-11-01-9283','A516-13','KgVkR', 'LB')
('AC22517-2022-11-01-9284','A516-14','kLAk', 'LB')
('SL22517-2022-11-01-9343','S390-7','bFuE', 'SL')
('SL12058-2022-11-01-9407','S392-23','aGmDTKKewckHV', 'SL')
('SL22517-2022-11-01-9344','S390-8','TIN', 'SU')
('AC04652-2022-11-01-9430','A524-16','rCRrpvpG', 'UB')
('SL04652-2022-11-02-9422','S393-14','poFkcVWCzcsaBTSE', 'UB')
('SL04652-2022-11-02-9423','S393-15','tpKP', 'SL')
('SL12058-2022-11-01-9415','S393-7','fRQOqjmBtqYJb', 'SL')
('AC04652-2022-11-02-9294','A517-6','fDStLllYKW', 'SU')
('AC22517-2022-11-02-9549','A531-9','XKuehfMLNmCCMQM', 'UB')
('SL04652-2022-11-02-9439','S394-7','tjKsviiLoydhb', 'SL')
('AC04652-2022-11-02-9301','A517-13','ewxwFNku', 'LB')
('AC22517-2022-11-02-9556','A531-16','wPvlRq', 'UB')
('SL22517-2022-11-01-9360','S390-24','GFAeeFTnYkNZmnmt', 'SU')
('AC04652-2022-11-02-9305','A517-17','FpOjWBtK', 'SL')
('SL22517-2022-11-02-9422','S393-14','BcMkONR', 'UB')
('AC22517-2022-11-02-9564','A532-6','PbWLLrTBOixlj', 'SU')
('SL12058-2022-11-01-9437','S394-5','UQQaac', 'MB')
('SL04652-2022-11-02-9467','S395-11','REP', 'UB')
('SL22517-2022-11-02-9448','S394-16','uhZZaeSzDj', 'SU')
('SL04652-2022-11-02-9470','S395-14','OATubCCw', 'UB')
('AC04652-2022-11-01-9489','A528-3','nOo', 'UB')
('AC22517-2022-11-02-9587','A533-11','CPSBcnHTit', 'SL')
('SL04652-2022-11-02-9471','S395-15','K', 'SL')
('AC12058-2022-11-01-9466','A526-16','zGGhomi', 'UB')
('AC12058-2022-11-01-9467','A526-17','HKTHRhMPHknT', 'SL')
('AC12058-2022-11-01-9468','A526-18','wYDVYlJrPyqNjUuU', 'SU')
('SL22517-2022-11-02-9455','S394-23','sBTNqSFYdCtM', 'SL')
('AC04652-2022-11-02-9353','A520-11','bdH', 'SL')
('AC04652-2022-11-01-9492','A528-6','JsjFOjLkMmBbz', 'SU')
('AC22517-2022-11-02-9595','A534-1','yUu', 'LB')
('SL22517-2022-11-02-9462','S395-6','vsjScuEhHDSN', 'UB')
('AC04652-2022-11-02-9358','A520-16','rtYVSa', 'UB')
('AC12058-2022-11-01-9475','A527-7','fNiWunRCycHp', 'LB')
('AC22517-2022-11-01-9346','A520-4','GdubNApijpCOJ', 'UB')
('SL12058-2022-11-01-9474','S395-18','wq', 'MB')
('SL22517-2022-11-01-9407','S392-23','O', 'SL')
('SL22517-2022-11-02-9469','S395-13','EMeVWfwHDoDXv', 'MB')
('SL22517-2022-11-01-9409','S393-1','Nlsk', 'LB')
('AC22517-2022-11-02-9612','A534-18','GrfvWZ', 'SU')
('AC22517-2022-11-02-9613','A535-1','zGIasZhtSG', 'LB')
('SL22517-2022-11-02-9472','S395-16','O', 'SU')
('AC12058-2022-11-01-9484','A527-16','cTmbhuptOwUfUwSU', 'UB')
('SL12058-2022-11-01-9480','S395-24','ImEcEvrqABhRersL', 'SU')
('AC12058-2022-11-01-9485','A527-17','refwhXngxp', 'SL')
('AC22517-2022-11-01-9352','A520-10','WReOnAssytjxeX', 'UB')
('AC04652-2022-11-01-9510','A529-6','RkV', 'SU')
('SL22517-2022-11-01-9413','S393-5','iFAelJvuFn', 'MB')
('SL22517-2022-11-02-9477','S395-21','SjnqmROAXytCgVB', 'MB')
('SL22517-2022-11-02-9478','S395-22','jDfwBeALebGWR', 'UB')
('AC12058-2022-11-01-9487','A528-1','TzZxbtGtEhQBKB', 'LB')
('SL22517-2022-11-01-9421','S393-13','vw', 'MB')
('AC22517-2022-11-02-9624','A535-12','OPcDbKEcCRA', 'SU')
('SL04652-2022-11-02-9500','S396-20','UEsTqMcPPCA', 'LB')
('SL04652-2022-11-02-9501','S396-21','I', 'MB')
('AC22517-2022-11-02-9634','A536-4','R', 'UB')
('AC04652-2022-11-02-9377','A521-17','lV', 'SL')
('SL22517-2022-11-01-9433','S394-1','XUOZBHpEINEOSUX', 'LB')
('AC22517-2022-11-01-9370','A521-10','vojDBrxPDJV', 'UB')
('SL04652-2022-11-01-9436','S394-4','uBM', 'LB')
('AC22517-2022-11-01-9373','A521-13','GMpbAjUSK', 'LB')
