('SL12058-2022-11-01-6','S1-6','mZAbQzsEZg', 'UB')
('AC12058-2022-11-01-9196','A511-16','j', 'UB')
('SL04652-2022-11-02-9207','S384-15','TNNVazSxZ', 'SL')
('AC04652-2022-11-02-9089','A505-17','aA', 'SL')
('AC22517-2022-11-01-9080','A505-8','qKtgOsImW', 'LB')
('AC22517-2022-11-02-9343','A520-1','euijWhtJsoxX', 'LB')
('AC22517-2022-11-01-9082','A505-10','EPda', 'UB')
('SL12058-2022-11-01-9210','S384-18','tJe', 'MB')
('SL04652-2022-11-01-9123','S381-3','EQaGnhJGHXM', 'UB')
('AC12058-2022-11-01-9204','A512-6','Sndfv', 'SU')
('SL04652-2022-11-01-9137','S381-17','trIOmeXVsD', 'LB')
('AC04652-2022-11-02-9105','A506-15','GGtjM', 'UB')
('AC04652-2022-11-02-9106','A506-16','oJXUGfLGhNpJpl', 'UB')
('SL04652-2022-11-01-9141','S381-21','UxruRknAJxCS', 'MB')
('SL12058-2022-11-01-9221','S385-5','Xu', 'MB')
('AC22517-2022-11-01-9098','A506-8','ibevFDJQ', 'LB')
('SL04652-2022-11-01-9143','S381-23','vYyszE', 'SL')
('SL04652-2022-11-01-9144','S381-24','kUUitfFhItLTA', 'SU')
('SL12058-2022-11-01-9224','S385-8','LiiP', 'SU')
('SL22517-2022-11-01-9156','S382-12','QNLouGjkEsXC', 'LB')
('SL04652-2022-11-01-9147','S382-3','scOlCOlbjhRpGO', 'UB')
('AC12058-2022-11-01-9221','A513-5','gBYHWqtv', 'SL')
('SL04652-2022-11-02-9232','S385-16','EFHntnlu', 'SU')
('AC22517-2022-11-01-9103','A506-13','lzoM', 'LB')
('SL04652-2022-11-02-9234','S385-18','rnhzmWXeBNf', 'MB')
('AC22517-2022-11-02-9367','A521-7','cKSwRCUv', 'LB')
('AC22517-2022-11-01-9104','A506-14','YMPgRweofnZX', 'LB')
('SL22517-2022-11-01-9161','S382-17','lR', 'LB')
('AC04652-2022-11-01-9270','A515-18','zODoyuUskfzsFi', 'SU')
('AC22517-2022-11-01-9106','A506-16','GOOxjMqrWEGH', 'UB')
('SL04652-2022-11-02-9235','S385-19','PbHMFrB', 'UB')
('SL22517-2022-11-01-9162','S382-18','bZyYWCOA', 'MB')
('SL04652-2022-11-02-9237','S385-21','fTYUbxtVd', 'MB')
('AC22517-2022-11-02-9374','A521-14','VUVBBvZG', 'LB')
('SL12058-2022-11-01-9235','S385-19','ouJcnXWJJGjrMp', 'UB')
('SL12058-2022-11-01-9236','S385-20','vgddTyAMLk', 'LB')
('SL22517-2022-11-01-9165','S382-21','oFwxV', 'MB')
('AC22517-2022-11-02-9375','A521-15','v', 'UB')
('AC04652-2022-11-01-9278','A516-8','ZmBYUgdgNMmdr', 'LB')
('SL22517-2022-11-02-9254','S386-14','dkvYGakk', 'UB')
('SL04652-2022-11-02-9247','S386-7','OfzhOoXtlLnEQ', 'SL')
('AC12058-2022-11-01-9235','A514-1','EGmn', 'LB')
('AC04652-2022-11-01-9282','A516-12','qwsTmwASOmGa', 'SU')
('AC04652-2022-11-01-9284','A516-14','EhuizUocreC', 'LB')
('AC12058-2022-11-01-9240','A514-6','vkxBJ', 'SU')
('AC04652-2022-11-01-9288','A516-18','eMoWXb', 'SU')
('AC12058-2022-11-01-9247','A514-13','RPbuOZZDquqEz', 'LB')
('AC04652-2022-11-02-9133','A508-7','MBdHkzQeR', 'LB')
('AC12058-2022-11-01-9250','A514-16','eP', 'UB')
('AC12058-2022-11-01-9252','A514-18','YJSDpJnbu', 'SU')
('SL04652-2022-11-01-9171','S383-3','UdgSJ', 'UB')
('SL12058-2022-11-01-9252','S386-12','lfEbbLQx', 'LB')
('SL04652-2022-11-01-9172','S383-4','iOr', 'LB')
('SL22517-2022-11-02-9265','S387-1','Pxi', 'LB')
('SL22517-2022-11-01-9181','S383-13','rwAnvDECoDLfYBM', 'MB')
('AC22517-2022-11-01-9126','A507-18','Vg', 'SU')
('AC22517-2022-11-01-9127','A508-1','nKIppyyVltyx', 'LB')
('AC04652-2022-11-01-9299','A517-11','AqwGJydnw', 'SL')
('SL04652-2022-11-02-9268','S387-4','roBzdvJI', 'LB')
('AC04652-2022-11-01-9303','A517-15','EFckzFuls', 'UB')
('SL04652-2022-11-02-9270','S387-6','ziLvT', 'UB')
('SL22517-2022-11-01-9188','S383-20','lpKANlpzbg', 'LB')
('AC04652-2022-11-01-9305','A517-17','p', 'SL')
('SL12058-2022-11-01-9259','S386-19','ptvhsNnLVMIsx', 'UB')
('SL22517-2022-11-01-9192','S383-24','t', 'SU')
('AC22517-2022-11-01-9136','A508-10','hVrr', 'UB')
('AC22517-2022-11-02-9406','A523-10','zNgKqJ', 'UB')
('SL04652-2022-11-01-9186','S383-18','fRZKDJVZleoPUeX', 'MB')
('SL04652-2022-11-02-9278','S387-14','DYgJEDsW', 'UB')
('AC22517-2022-11-01-9138','A508-12','jXbqeNJOUrUVn', 'SU')
('AC22517-2022-11-01-9139','A508-13','VSPaWOht', 'LB')
('AC04652-2022-11-01-9311','A518-5','DUDQlx', 'SL')
('AC12058-2022-11-01-9271','A516-1','SbKfoeo', 'LB')
('SL04652-2022-11-02-9280','S387-16','DIBECHXhCmuDYlF', 'SU')
('AC12058-2022-11-01-9272','A516-2','BXtvPqxmrzYx', 'LB')
('SL22517-2022-11-02-9281','S387-17','nMqHxYOYHsuVCVAW', 'LB')
('AC04652-2022-11-01-9313','A518-7','MqRjUAAMb', 'LB')
('SL22517-2022-11-01-9202','S384-10','iCYwaIO', 'MB')
('SL22517-2022-11-01-9206','S384-14','jiBUxzadj', 'UB')
('SL04652-2022-11-02-9286','S387-22','PUyyBsAGqBUgLEtQ', 'UB')
('AC22517-2022-11-01-9147','A509-3','kDAPeodXtAl', 'UB')
('SL04652-2022-11-01-9193','S384-1','F', 'LB')
('SL22517-2022-11-01-9209','S384-17','LPHsBiiprLd', 'LB')
('SL22517-2022-11-01-9210','S384-18','vgQaHsIye', 'MB')
('AC22517-2022-11-01-9149','A509-5','oGM', 'SL')
('AC04652-2022-11-01-9317','A518-11','FevvqZ', 'SL')
('AC22517-2022-11-02-9423','A524-9','rE', 'UB')
('SL22517-2022-11-01-9218','S385-2','DpwqeVOo', 'MB')
('SL22517-2022-11-02-9293','S388-5','iaduUSDdMoXKx', 'MB')
('AC22517-2022-11-01-9158','A509-14','X', 'LB')
('SL12058-2022-11-01-9284','S387-20','Jkb', 'LB')
('AC22517-2022-11-02-9429','A524-15','NlLzxt', 'UB')
('AC04652-2022-11-02-9162','A509-18','sUQgn', 'SU')
('SL12058-2022-11-01-9287','S387-23','VCYZsRVOEY', 'SL')
('SL04652-2022-11-02-9294','S388-6','CeHNBAh', 'UB')
('SL12058-2022-11-01-9288','S387-24','LSliaxKFpg', 'SU')
('SL04652-2022-11-01-9205','S384-13','sgJXXoRMUB', 'MB')
('AC22517-2022-11-02-9435','A525-3','wPhpkan', 'UB')
('AC04652-2022-11-02-9166','A510-4','przKDzuNGBmA', 'UB')
('SL22517-2022-11-02-9302','S388-14','tjQPCqnonqq', 'UB')
('AC04652-2022-11-01-9327','A519-3','cCb', 'UB')
('AC22517-2022-11-02-9437','A525-5','ZNXy', 'SL')
('AC12058-2022-11-01-9299','A517-11','qCfMurNOwLVd', 'SL')
('AC04652-2022-11-02-9171','A510-9','LTyxzzzq', 'UB')
('SL12058-2022-11-01-9294','S388-6','fkKAtMCu', 'UB')
('AC12058-2022-11-01-9300','A517-12','TNZHMDTz', 'SU')
('SL04652-2022-11-02-9302','S388-14','fu', 'UB')
('AC12058-2022-11-01-9302','A517-14','GPqbVjC', 'LB')
('SL22517-2022-11-01-9235','S385-19','bzSEg', 'UB')
('AC04652-2022-11-01-9332','A519-8','dv', 'LB')
('AC04652-2022-11-01-9333','A519-9','eFujdCIuWGsQoWke', 'UB')
('AC22517-2022-11-01-9167','A510-5','hNWlEbzHfd', 'SL')
('SL04652-2022-11-02-9306','S388-18','JXqpSgtmnVG', 'MB')
('AC12058-2022-11-01-9314','A518-8','DTU', 'LB')
('SL12058-2022-11-01-9307','S388-19','dDrbrwvtkCeEZ', 'UB')
('SL04652-2022-11-02-9323','S389-11','HLJVMfFEVyMz', 'UB')
('SL22517-2022-11-01-9245','S386-5','Eeiz', 'MB')
('SL22517-2022-11-01-9246','S386-6','pBuMpZuanyjgl', 'UB')
('AC04652-2022-11-01-9343','A520-1','uDsttwnorWHKQoee', 'LB')
('SL22517-2022-11-02-9312','S388-24','oNcnVHSRIB', 'SU')
('AC22517-2022-11-02-9460','A526-10','jEmtFiOS', 'UB')
('AC22517-2022-11-01-9187','A511-7','RuTHiCwkCHNOQw', 'LB')
('AC04652-2022-11-02-9193','A511-13','xTCjfSZn', 'LB')
('SL12058-2022-11-01-9313','S389-1','rXh', 'LB')
('AC12058-2022-11-01-9324','A518-18','iHo', 'SU')
('AC04652-2022-11-02-9197','A511-17','xxdYOGXZDO', 'SL')
('SL22517-2022-11-01-9254','S386-14','thbl', 'UB')
('SL04652-2022-11-01-9243','S386-3','imy', 'UB')
('SL04652-2022-11-02-9335','S389-23','q', 'SL')
('AC12058-2022-11-01-9329','A519-5','wCDnCyrxKUFQ', 'SL')
('AC22517-2022-11-01-9192','A511-12','xiDQ', 'SU')
('SL04652-2022-11-01-9248','S386-8','mBUv', 'SU')
('SL04652-2022-11-01-9249','S386-9','FEWCqycXEpMQeFx', 'LB')
('AC22517-2022-11-02-9468','A526-18','JvjvqeJEIofUn', 'SU')
('SL22517-2022-11-01-9262','S386-22','xScngKY', 'UB')
('SL04652-2022-11-02-9343','S390-7','UboJa', 'SL')
('SL22517-2022-11-01-9264','S386-24','LVybSbJSBzmWB', 'SU')
('SL04652-2022-11-01-9253','S386-13','ctEexELGmMAzufV', 'MB')
('SL22517-2022-11-02-9332','S389-20','fRLcdZ', 'LB')
('SL22517-2022-11-01-9266','S387-2','uaiRqZuSElVVe', 'MB')
('SL04652-2022-11-02-9344','S390-8','CeA', 'SU')
('AC22517-2022-11-01-9200','A512-2','efH', 'LB')
('AC22517-2022-11-01-9201','A512-3','zBvLIEJThQJGnhp', 'UB')
('SL04652-2022-11-02-9353','S390-17','bATOOxpRaRxop', 'LB')
('AC04652-2022-11-01-9366','A521-6','jfPk', 'SU')
('SL22517-2022-11-02-9342','S390-6','fzx', 'UB')
('AC12058-2022-11-01-9348','A520-6','uxESR', 'SU')
('AC04652-2022-11-01-9378','A521-18','wtUrorNPZXNacea', 'SU')
('AC22517-2022-11-01-9215','A512-17','ZQYYrFWAigGBNEZQ', 'SL')
('AC22517-2022-11-01-9216','A512-18','zuteGvhlBimc', 'SU')
('SL22517-2022-11-01-9283','S387-19','jnkEoh', 'UB')
('AC04652-2022-11-02-9228','A513-12','EyO', 'SU')
('SL22517-2022-11-01-9285','S387-21','YwmqbLToOORiJkgX', 'MB')
('SL12058-2022-11-01-9344','S390-8','KMhqikLXawXSyLy', 'SU')
('SL22517-2022-11-01-9289','S388-1','VsY', 'LB')
('AC22517-2022-11-02-9490','A528-4','stgRhZN', 'UB')
('AC22517-2022-11-01-9225','A513-9','CvrqsqZvwC', 'UB')
('SL12058-2022-11-01-9348','S390-12','ITsNZzFzYvKwbvFM', 'LB')
('SL22517-2022-11-02-9361','S391-1','Vs', 'LB')
('AC04652-2022-11-02-9236','A514-2','UXJubjxcjSHgH', 'LB')
('SL22517-2022-11-02-9362','S391-2','hYMWTyb', 'MB')
('SL04652-2022-11-02-9368','S391-8','EIN', 'SU')
('AC22517-2022-11-02-9498','A528-12','tA', 'SU')
('SL04652-2022-11-02-9372','S391-12','VkckOtq', 'LB')
('SL04652-2022-11-01-9291','S388-3','aAS', 'UB')
('SL12058-2022-11-01-9355','S390-19','HHNuir', 'UB')
('SL04652-2022-11-01-9293','S388-5','KcuFmOeJ', 'MB')
('AC04652-2022-11-02-9242','A514-8','oIbfWstdAZkQxwf', 'LB')
('SL04652-2022-11-01-9295','S388-7','oxNPnnZnVHCmSFY', 'SL')
('SL12058-2022-11-01-9356','S390-20','VgpmJYbybEYhlXVi', 'LB')
('SL12058-2022-11-01-9357','S390-21','dszJlPFX', 'MB')
('AC04652-2022-11-02-9246','A514-12','tPYsKw', 'SU')
('SL12058-2022-11-01-9359','S390-23','UbHxNZNufapQl', 'SL')
('SL04652-2022-11-01-9300','S388-12','fsXBpsrdvrYgnNBf', 'LB')
('AC22517-2022-11-01-9244','A514-10','GHINFKDp', 'UB')
('SL22517-2022-11-01-9309','S388-21','gQoT', 'MB')
('AC12058-2022-11-01-9380','A522-2','uvkxSU', 'LB')
('AC12058-2022-11-01-9381','A522-3','nhkoQtYZ', 'UB')
('SL22517-2022-11-02-9379','S391-19','NLmFaiEKwLKCbV', 'UB')
('SL22517-2022-11-02-9380','S391-20','kp', 'LB')
('SL22517-2022-11-01-9311','S388-23','TQwNDYwStStkjDd', 'SL')
('AC22517-2022-11-02-9514','A529-10','IQy', 'UB')
('SL22517-2022-11-01-9312','S388-24','XaidurNAINj', 'SU')
('SL12058-2022-11-01-9373','S391-13','nxQvXuZsRj', 'MB')
('SL22517-2022-11-02-9383','S391-23','qrbLGGecMUyTDt', 'SL')
('AC04652-2022-11-01-9404','A523-8','RWiMThVPNNgFtKaf', 'LB')
('SL04652-2022-11-01-9318','S389-6','VaDlofeDVm', 'UB')
('AC22517-2022-11-01-9254','A515-2','Wls', 'LB')
('SL22517-2022-11-02-9386','S392-2','hLxH', 'MB')
('AC22517-2022-11-01-9255','A515-3','EBdBYbfMvsvhbAoA', 'UB')
('SL04652-2022-11-01-9322','S389-10','GNCazTUNmgJYYZul', 'MB')
('SL12058-2022-11-01-9379','S391-19','nwPWH', 'UB')
('AC04652-2022-11-01-9406','A523-10','gzcW', 'UB')
('AC22517-2022-11-01-9259','A515-7','k', 'LB')
('SL04652-2022-11-01-9326','S389-14','u', 'UB')
('AC22517-2022-11-01-9260','A515-8','SQRxDK', 'LB')
('AC04652-2022-11-01-9408','A523-12','jeG', 'SU')
('SL04652-2022-11-01-9332','S389-20','GedaZuhKCRTu', 'LB')
('AC04652-2022-11-01-9411','A523-15','TOVq', 'UB')
('AC04652-2022-11-01-9412','A523-16','tbpPnAeKWGRbPW', 'UB')
('AC12058-2022-11-01-9392','A522-14','lufSbfBEeIdBvKA', 'LB')
('AC22517-2022-11-01-9269','A515-17','CPyffc', 'SL')
('AC12058-2022-11-01-9394','A522-16','jwfg', 'UB')
('SL04652-2022-11-01-9336','S389-24','H', 'SU')
('SL04652-2022-11-01-9337','S390-1','xrKCAsyKYBPfz', 'LB')
('AC04652-2022-11-02-9273','A516-3','mBG', 'UB')
('AC12058-2022-11-01-9396','A522-18','Owace', 'SU')
('AC04652-2022-11-01-9419','A524-5','CwPhufth', 'SL')
('SL22517-2022-11-01-9321','S389-9','gQcSbg', 'LB')
('SL04652-2022-11-01-9343','S390-7','A', 'SL')
('SL22517-2022-11-01-9323','S389-11','iARHjwtfhKQY', 'UB')
('AC22517-2022-11-01-9276','A516-6','rFQHn', 'SU')
('AC22517-2022-11-02-9538','A530-16','xGQGysockHpA', 'UB')
('SL04652-2022-11-02-9409','S393-1','aqPcvyMVvXjxFz', 'LB')
('AC12058-2022-11-01-9401','A523-5','kzKWcpSpUU', 'SL')
('SL22517-2022-11-01-9334','S389-22','PiYmhxio', 'UB')
('SL22517-2022-11-01-9335','S389-23','efJgfAziARU', 'SL')
('SL12058-2022-11-01-9403','S392-19','iwGBziclLBM', 'UB')
('AC12058-2022-11-01-9409','A523-13','CrGIZRrS', 'LB')
('AC04652-2022-11-02-9285','A516-15','PawwRyweMsjb', 'UB')
('SL22517-2022-11-01-9342','S390-6','MkWFHpr', 'UB')
('SL04652-2022-11-01-9358','S390-22','if', 'UB')
('SL12058-2022-11-01-9410','S393-2','bKDzekekmPXiAGY', 'MB')
('AC22517-2022-11-02-9545','A531-5','PQ', 'SL')
('AC04652-2022-11-01-9435','A525-3','qLbWqLomu', 'UB')
('AC04652-2022-11-02-9293','A517-5','sKfxEH', 'SL')
('AC22517-2022-11-01-9289','A517-1','frjIMhCejYwqaHv', 'LB')
('SL04652-2022-11-02-9428','S393-20','ZS', 'LB')
('AC22517-2022-11-02-9551','A531-11','JIlBYx', 'SL')
('AC22517-2022-11-02-9552','A531-12','OeC', 'SU')
('SL04652-2022-11-02-9431','S393-23','yALeOAfuZLPQrrlm', 'SL')
('AC04652-2022-11-02-9296','A517-8','t', 'LB')
('SL12058-2022-11-01-9420','S393-12','CtbqZwQt', 'LB')
('AC04652-2022-11-01-9444','A525-12','HR', 'SU')
('AC04652-2022-11-02-9298','A517-10','uqafNOUgEHn', 'UB')
('SL04652-2022-11-02-9436','S394-4','TTtpOqQWRZTopOQQ', 'LB')
('SL04652-2022-11-01-9372','S391-12','KJZGtJRqu', 'LB')
('AC04652-2022-11-01-9448','A525-16','bf', 'UB')
('SL22517-2022-11-02-9414','S393-6','xtIul', 'UB')
('AC04652-2022-11-02-9300','A517-12','TTIyWtv', 'SU')
('SL04652-2022-11-02-9442','S394-10','HFwPabc', 'MB')
('AC04652-2022-11-01-9453','A526-3','zHsi', 'UB')
('AC04652-2022-11-02-9306','A517-18','jSjqFCnNdUPuZ', 'SU')
('AC22517-2022-11-02-9561','A532-3','oRivhzrU', 'UB')
('AC22517-2022-11-02-9563','A532-5','xgdL', 'SL')
('AC22517-2022-11-01-9304','A517-16','Yg', 'UB')
('AC04652-2022-11-02-9314','A518-8','jDw', 'LB')
('AC22517-2022-11-02-9569','A532-11','pYqMLCQDEtj', 'SL')
('SL04652-2022-11-01-9382','S391-22','CymhEoiINbACYgkO', 'UB')
('SL22517-2022-11-01-9367','S391-7','Fu', 'SL')
('SL04652-2022-11-01-9385','S392-1','Qs', 'LB')
('SL12058-2022-11-01-9443','S394-11','CKxGuV', 'UB')
('SL22517-2022-11-01-9374','S391-14','Z', 'UB')
('SL12058-2022-11-01-9445','S394-13','aac', 'MB')
('AC12058-2022-11-01-9440','A525-8','xkF', 'LB')
('AC22517-2022-11-01-9318','A518-12','lBZA', 'SU')
('AC12058-2022-11-01-9442','A525-10','FMdEBoDfExhrfp', 'UB')
('SL12058-2022-11-01-9447','S394-15','Lz', 'SL')
('SL04652-2022-11-02-9460','S395-4','QOGnaXmknMvIktJ', 'LB')
('AC12058-2022-11-01-9448','A525-16','vCsJVpCG', 'UB')
('SL04652-2022-11-01-9392','S392-8','KcZ', 'SU')
('AC22517-2022-11-01-9326','A519-2','vxhQlMoKAA', 'LB')
('SL22517-2022-11-02-9439','S394-7','dO', 'SL')
('AC04652-2022-11-01-9483','A527-15','b', 'UB')
('SL12058-2022-11-01-9454','S394-22','Y', 'UB')
('SL22517-2022-11-01-9384','S391-24','zMjUamA', 'SU')
('AC04652-2022-11-02-9340','A519-16','L', 'UB')
('SL22517-2022-11-01-9386','S392-2','gGZKlPsrcHmNtTxY', 'MB')
('AC12058-2022-11-01-9459','A526-9','AyzMcWMIfAZIwPY', 'UB')
('AC12058-2022-11-01-9461','A526-11','ANvMaqK', 'SL')
('AC22517-2022-11-01-9333','A519-9','ZnzgXuPsACjlgdTE', 'UB')
('SL04652-2022-11-01-9402','S392-18','RBTqFNaobq', 'MB')
('AC04652-2022-11-02-9347','A520-5','YIApYKTTS', 'SL')
('SL12058-2022-11-01-9461','S395-5','T', 'MB')
('SL12058-2022-11-01-9462','S395-6','XUGumtXWcU', 'UB')
('AC22517-2022-11-01-9337','A519-13','uaLTPNvH', 'LB')
('AC04652-2022-11-02-9351','A520-9','EdplkTLD', 'UB')
('AC12058-2022-11-01-9469','A527-1','DArp', 'LB')
('AC22517-2022-11-02-9594','A533-18','ikcWJztCCWwyio', 'SU')
('SL22517-2022-11-02-9461','S395-5','XLzIqwowHlW', 'MB')
('AC22517-2022-11-01-9341','A519-17','UE', 'SL')
('AC22517-2022-11-02-9601','A534-7','tFXmnQHQcqCdGss', 'LB')
('AC22517-2022-11-01-9345','A520-3','LL', 'UB')
('SL22517-2022-11-01-9405','S392-21','WqzaPCpGAoVjTen', 'MB')
('SL04652-2022-11-01-9411','S393-3','LQJw', 'UB')
('SL22517-2022-11-02-9467','S395-11','szKl', 'UB')
('SL04652-2022-11-01-9413','S393-5','GQmaLN', 'MB')
('AC04652-2022-11-01-9506','A529-2','jVhOhyrhhsM', 'LB')
('SL22517-2022-11-02-9473','S395-17','z', 'LB')
('AC22517-2022-11-02-9617','A535-5','SiSyAMJWnRBT', 'SL')
('SL04652-2022-11-02-9491','S396-11','hWc', 'UB')
('SL04652-2022-11-02-9492','S396-12','TwTRGtAIu', 'LB')
('SL04652-2022-11-01-9419','S393-11','aq', 'UB')
('SL22517-2022-11-01-9412','S393-4','xJwkR', 'LB')
('AC04652-2022-11-02-9367','A521-7','EmfylzqtxhaHkov', 'LB')
('AC04652-2022-11-02-9368','A521-8','ugbaWoYJ', 'LB')
('AC04652-2022-11-01-9512','A529-8','qdFRGJpvMghg', 'LB')
('AC22517-2022-11-01-9355','A520-13','YAglRssPiiISG', 'LB')
('AC22517-2022-11-01-9356','A520-14','GQpP', 'LB')
('SL12058-2022-11-01-9492','S396-12','rNIjTQCvQo', 'LB')
('SL04652-2022-11-01-9425','S393-17','AwgEBn', 'LB')
('AC04652-2022-11-02-9372','A521-12','qfrGlCFRBI', 'SU')
('AC22517-2022-11-01-9358','A520-16','wnOVqplRVxZ', 'UB')
('SL04652-2022-11-02-9497','S396-17','MtdnrSsltv', 'LB')
('SL04652-2022-11-01-9427','S393-19','OqqxvRucHC', 'UB')
('AC04652-2022-11-01-9514','A529-10','zzf', 'UB')
('AC12058-2022-11-01-9490','A528-4','FeBDhiNWUQD', 'UB')
('AC12058-2022-11-01-9491','A528-5','VumLpQHqfdgK', 'SL')
('AC22517-2022-11-01-9362','A521-2','rCfLMQwHlEn', 'LB')
('SL04652-2022-11-01-9429','S393-21','LBnWNwYaKm', 'MB')
('SL22517-2022-11-02-9489','S396-9','RuYmu', 'LB')
('AC04652-2022-11-01-9520','A529-16','MfSPHLTMGWX', 'UB')
('AC22517-2022-11-02-9633','A536-3','BLffgsRdfvg', 'UB')
('SL12058-2022-11-01-9504','S396-24','Xzhs', 'SU')
('AC22517-2022-11-02-9637','A536-7','EyI', 'LB')
('AC22517-2022-11-01-9368','A521-8','KBA', 'LB')
('AC22517-2022-11-01-9369','A521-9','cABo', 'UB')
('SL22517-2022-11-01-9434','S394-2','NQnAJuOx', 'MB')
('AC22517-2022-11-02-9640','A536-10','A', 'UB')
('AC04652-2022-11-01-9527','A530-5','ZQdpvvxrDOgHV', 'SL')
('AC04652-2022-11-02-9380','A522-2','T', 'LB')
('SL22517-2022-11-01-9435','S394-3','bEbhveRRWr', 'UB')
('SL04652-2022-11-02-9518','S397-14','gWNtvWotzNy', 'UB')
('SL22517-2022-11-02-9501','S396-21','UERhdGEp', 'MB')
('SL04652-2022-11-02-9520','S397-16','CMVdCNRLSWkA', 'SU')
('AC12058-2022-11-01-9500','A528-14','JQyIO', 'LB')
('SL12058-2022-11-01-9518','S397-14','mgXpNZV', 'UB')
('AC12058-2022-11-01-9504','A528-18','n', 'SU')
('SL12058-2022-11-01-9521','S397-17','fuclr', 'LB')
('AC04652-2022-11-02-9389','A522-11','Zdxr', 'SL')
('AC22517-2022-11-01-9380','A522-2','xDVIyW', 'LB')
('AC22517-2022-11-02-9650','A537-2','fbdPdUcGXbQxPkYf', 'LB')
('SL04652-2022-11-01-9446','S394-14','MzTEeUQhTal', 'UB')
('AC04652-2022-11-01-9539','A530-17','q', 'SL')
('AC04652-2022-11-02-9392','A522-14','rai', 'LB')
('AC12058-2022-11-01-9510','A529-6','TFnCYfHbxejIRW', 'SU')
('AC22517-2022-11-01-9385','A522-7','kE', 'LB')
('SL04652-2022-11-02-9535','S398-7','HSWmaJmQ', 'SL')
('AC04652-2022-11-01-9542','A531-2','lZLT', 'LB')
('AC22517-2022-11-02-9653','A537-5','O', 'SL')
('AC12058-2022-11-01-9513','A529-9','hazyXdaFn', 'UB')
('AC22517-2022-11-01-9388','A522-10','dWUpdhwcOGc', 'UB')
('AC22517-2022-11-02-9656','A537-8','gwzBGRkfJvNFL', 'LB')
('SL22517-2022-11-02-9522','S397-18','awX', 'MB')
('SL04652-2022-11-01-9458','S395-2','RMSmpvZBTo', 'MB')
('SL22517-2022-11-01-9465','S395-9','DsbLAaQzlLcCfs', 'LB')
('SL22517-2022-11-02-9528','S397-24','DeMrA', 'SU')
('SL04652-2022-11-01-9462','S395-6','XnQxLFWVsDoXF', 'UB')
('AC22517-2022-11-02-9664','A537-16','vbjDeIswqtB', 'UB')
('SL04652-2022-11-02-9547','S398-19','ZqmtW', 'UB')
('SL04652-2022-11-01-9464','S395-8','yzvHZZ', 'SU')
('SL22517-2022-11-02-9533','S398-5','LgNdMAHYVpz', 'MB')
('AC22517-2022-11-01-9401','A523-5','kQxcJT', 'SL')
('SL22517-2022-11-02-9538','S398-10','LzMYQtkisDokMQKp', 'MB')
('SL04652-2022-11-02-9553','S399-1','AIBHhY', 'LB')
('SL04652-2022-11-02-9558','S399-6','PvCvpJIonoJapJIb', 'UB')
('SL22517-2022-11-02-9542','S398-14','QBrOYVUuD', 'UB')
('SL04652-2022-11-01-9479','S395-23','OETawEAS', 'SL')
('SL22517-2022-11-01-9478','S395-22','y', 'UB')
('AC12058-2022-11-01-9537','A530-15','roLNjOJOwaML', 'UB')
('AC04652-2022-11-02-9424','A524-10','qyix', 'UB')
('SL04652-2022-11-02-9566','S399-14','NTlkdaLS', 'UB')
('SL04652-2022-11-01-9482','S396-2','ApiXcFDy', 'MB')
('AC04652-2022-11-02-9425','A524-11','gSY', 'SL')
('SL12058-2022-11-01-9551','S398-23','QwnnXzqrYngKhmj', 'SL')
('SL04652-2022-11-02-9568','S399-16','XgSUSnZx', 'SU')
('SL04652-2022-11-01-9484','S396-4','QWCRbBEGXoR', 'LB')
('SL22517-2022-11-02-9553','S399-1','uAfqR', 'LB')
('AC22517-2022-11-02-9685','A539-1','DdfYw', 'LB')
('AC04652-2022-11-02-9430','A524-16','wTiLrQkGrFjNDZkb', 'UB')
('AC04652-2022-11-01-9559','A532-1','Nw', 'LB')
('SL04652-2022-11-01-9492','S396-12','mUYrXBlIFipsA', 'LB')
('AC04652-2022-11-02-9432','A524-18','ZkaaEOqxX', 'SU')
('AC04652-2022-11-02-9433','A525-1','elsqtTqWnLPRx', 'LB')
('SL22517-2022-11-01-9490','S396-10','gXuMGWsK', 'MB')
('SL22517-2022-11-01-9491','S396-11','PVHgNqoCtNVcvngH', 'UB')
('AC22517-2022-11-01-9422','A524-8','VSErvH', 'LB')
('AC04652-2022-11-02-9438','A525-6','vjDsQRYEny', 'SU')
('AC12058-2022-11-01-9552','A531-12','yCsXTipBsV', 'SU')
('AC22517-2022-11-02-9695','A539-11','PKrSZFbegABOoYv', 'SL')
('AC22517-2022-11-01-9424','A524-10','ysOqfuGsTU', 'UB')
('AC12058-2022-11-01-9556','A531-16','VYnrkth', 'UB')
('SL22517-2022-11-01-9497','S396-17','TWaI', 'LB')
('AC12058-2022-11-01-9558','A531-18','Kbl', 'SU')
('SL04652-2022-11-02-9579','S400-3','oRHqLdSvibuJLTn', 'UB')
('SL04652-2022-11-02-9580','S400-4','ilYddfHjJFT', 'LB')
('SL04652-2022-11-02-9581','S400-5','jmQmQgNK', 'MB')
('AC12058-2022-11-01-9562','A532-4','pvhjPhyaDHN', 'UB')
('SL22517-2022-11-02-9573','S399-21','OOfUlMixmTk', 'MB')
('SL04652-2022-11-02-9583','S400-7','vmckdDcI', 'SL')
('SL12058-2022-11-01-9573','S399-21','n', 'MB')
('AC22517-2022-11-01-9431','A524-17','SMYPEQ', 'SL')
